# 20250803_185749
qT,primespec
0,13243.6
0.004004,13207.2
0.00800801,13167.5
0.012012,13101.2
0.016016,12982.9
0.02002,12836.8
0.024024,12664.6
0.028028,12458.9
0.032032,12233.1
0.036036,11978.1
0.04004,11702.9
0.044044,11408.6
0.048048,11094.6
0.0520521,10769.1
0.0560561,10428.9
0.0600601,10080.8
0.0640641,9726.5
0.0680681,9367.04
0.0720721,9008.5
0.0760761,8649.5
0.0800801,8294.93
0.0840841,7946.29
0.0880881,7604.16
0.0920921,7272.32
0.0960961,6949.72
0.1001,6638.54
0.104104,6339.4
0.108108,6051.81
0.112112,5776.71
0.116116,5513.44
0.12012,5261.56
0.124124,5020.88
0.128128,4790.63
0.132132,4569.94
0.136136,4358.61
0.14014,4155.82
0.144144,3960.96
0.148148,3773.99
0.152152,3594.67
0.156156,3422.5
0.16016,3258.34
0.164164,3101.82
0.168168,2953.15
0.172172,2813.82
0.176176,2682.4
0.18018,2560.78
0.184184,2448.77
0.188188,2345.64
0.192192,2253.1
0.196196,2169.1
0.2002,2094.07
0.204204,2027.74
0.208208,1968.33
0.212212,1915.41
0.216216,1868.24
0.22022,1824.83
0.224224,1784.52
0.228228,1746.73
0.232232,1709.23
0.236236,1672.47
0.24024,1635.41
0.244244,1597.26
0.248248,1558.42
0.252252,1518.92
0.256256,1478.49
0.26026,1438.25
0.264264,1398.46
0.268268,1359.35
0.272272,1322.46
0.276276,1287.24
0.28028,1254.73
0.284284,1225.37
0.288288,1198.56
0.292292,1174.81
0.296296,1153.74
0.3003,1134.51
0.304304,1116.94
0.308308,1100.61
0.312312,1084.07
0.316316,1067.63
0.32032,1050.49
0.324324,1031.93
0.328328,1012.18
0.332332,991.247
0.336336,968.774
0.34034,945.677
0.344344,922.245
0.348348,898.622
0.352352,876.253
0.356356,854.685
0.36036,834.976
0.364364,817.613
0.368368,802.053
0.372372,789.044
0.376376,778.075
0.38038,768.528
0.384384,760.315
0.388388,753
0.392392,745.32
0.396396,737.47
0.4004,728.892
0.404404,718.84
0.408408,707.417
0.412412,694.903
0.416416,680.813
0.42042,666.039
0.424424,650.998
0.428428,635.71
0.432432,621.543
0.436436,608.091
0.44044,596.192
0.444444,586.308
0.448448,577.791
0.452452,571.146
0.456456,565.994
0.46046,561.535
0.464464,557.52
0.468468,553.85
0.472472,549.446
0.476476,544.104
0.48048,537.825
0.484484,530.177
0.488488,521.041
0.492492,511.245
0.496496,500.378
0.500501,489.353
0.504505,478.749
0.508509,468.46
0.512513,459.723
0.516517,452.038
0.520521,445.831
0.524525,441.449
0.528529,438.018
0.532533,435.364
0.536537,433.473
0.540541,431.564
0.544545,428.972
0.548549,425.768
0.552553,421.698
0.556557,416.042
0.560561,409.321
0.564565,401.788
0.568569,393.251
0.572573,384.876
0.576577,376.407
0.580581,368.652
0.584585,362.172
0.588589,356.521
0.592593,352.591
0.596597,349.804
0.600601,347.762
