# 20251205_145124
# primespec:	data/AuAu200_cc_(0,5)/primaryspec/spec_20251205_144031_232/spectr.txt
# qmax:	4
# ma:	1.61143
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.793459
# [=>] Eabc:	0.805715
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,306.288
0.0204082,306.479
0.0408163,307.056
0.0612245,308.042
0.0816327,309.423
0.102041,311.396
0.122449,314.212
0.142857,317.671
0.163265,320.908
0.183673,324.542
0.204082,328.454
0.22449,332.548
0.244898,337.061
0.265306,341.628
0.285714,346.372
0.306122,351.606
0.326531,356.879
0.346939,362.393
0.367347,367.967
0.387755,373.661
0.408163,379.818
0.428571,385.352
0.44898,391.768
0.469388,397.826
0.489796,404.207
0.510204,410.612
0.530612,417.478
0.55102,423.284
0.571429,428.616
0.591837,429.825
0.612245,427.671
0.632653,420.261
0.653061,408.742
0.673469,393.295
0.693878,375.811
0.714286,356.017
0.734694,334.979
0.755102,316.681
0.77551,299.633
0.795918,283.995
0.816327,268.45
0.836735,252.42
0.857143,237.067
0.877551,221.036
0.897959,204.389
0.918367,187.451
0.938776,170.862
0.959184,154.833
0.979592,139.086
1,124.581
