# 20251205_151643
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_150512_279/spectr.txt
# qmax:	4
# ma:	1.88
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.929516
# [=>] Eabc:	0.94
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,823.446
0.0204082,823.694
0.0408163,824.508
0.0612245,825.876
0.0816327,827.675
0.102041,830.214
0.122449,833.4
0.142857,837.3
0.163265,842.046
0.183673,848.025
0.204082,855.04
0.22449,862.051
0.244898,869.398
0.265306,877.299
0.285714,885.711
0.306122,894.552
0.326531,903.891
0.346939,913.885
0.367347,924.117
0.387755,935.887
0.408163,947.712
0.428571,959.796
0.44898,972.715
0.469388,986.999
0.489796,1001.22
0.510204,1016.64
0.530612,1032.41
0.55102,1049.96
0.571429,1067.47
0.591837,1087.08
0.612245,1107.2
0.632653,1129.66
0.653061,1152.99
0.673469,1177.79
0.693878,1206.45
0.714286,1237.15
0.734694,1271.51
0.755102,1309.67
0.77551,1351.63
0.795918,1399
0.816327,1456.8
0.836735,1527.29
0.857143,1610.98
0.877551,1762.75
0.897959,1993.5
0.918367,1971.57
0.938776,1485.02
0.959184,922.933
0.979592,568.478
1,459.955
