# 20260616_142344
qT,primespec
0,158720
0.004004,155955
0.00800801,152994
0.012012,148112
0.016016,139672
0.02002,129724
0.024024,118623
0.028028,106242
0.032032,93691.7
0.036036,80788.9
0.04004,68262.5
0.044044,56401.3
0.048048,45371.6
0.0520521,35552.7
0.0560561,26955.7
0.0600601,19696.2
0.0640641,13780.6
0.0680681,9141.22
0.0720721,5610.31
0.0760761,3040.57
0.0800801,1709.05
0.0840841,992.105
0.0880881,636.152
0.0920921,626.478
0.0960961,949.115
0.1001,1469.34
0.104104,1945.84
0.108108,2452.72
0.112112,2828.9
0.116116,3149.66
0.12012,3306.37
0.124124,3293.02
0.128128,3254.09
0.132132,3173.77
0.136136,2937.19
0.14014,2650.7
0.144144,2355.44
0.148148,2041.01
0.152152,1752.69
0.156156,1479.24
0.16016,1255.48
0.164164,1075.54
0.168168,935.357
0.172172,856.072
0.176176,801.662
0.18018,774.291
0.184184,769.641
0.188188,767.046
0.192192,760.372
0.196196,742.716
0.2002,717.174
0.204204,677.038
0.208208,622.348
0.212212,568.666
0.216216,511.232
0.22022,465.621
0.224224,433.059
0.228228,409.175
0.232232,404.983
0.236236,408.262
0.24024,411.012
0.244244,411.443
0.248248,411.681
0.252252,409.373
0.256256,389.222
0.26026,362.217
0.264264,332.234
0.268268,299.797
0.272272,276.835
0.276276,257.656
0.28028,248.019
0.284284,250.331
0.288288,255.881
0.292292,260.129
0.296296,263.82
0.3003,265.843
0.304304,258.289
0.308308,238.813
0.312312,216.862
0.316316,187.736
0.32032,161.476
0.324324,139.93
0.328328,123.059
0.332332,119.565
0.336336,120.707
0.34034,122.517
0.344344,125.74
0.348348,129.945
0.352352,130.333
0.356356,122.974
0.36036,112.662
0.364364,99.3357
0.368368,85.2491
0.372372,80.2722
0.376376,78.68
0.38038,77.9928
0.384384,82.8668
0.388388,95.4717
0.392392,104.613
0.396396,111.203
0.4004,114.845
0.404404,111.159
0.408408,101.046
0.412412,89.9149
0.416416,75.2301
0.42042,63.8788
0.424424,57.8832
0.428428,53.7389
0.432432,53.1074
0.436436,56.2068
0.44044,59.0447
0.444444,58.4305
0.448448,56.1635
0.452452,52.4668
0.456456,43.373
0.46046,34.6774
0.464464,28.5361
0.468468,23.8337
0.472472,23.0552
0.476476,27.3192
0.48048,34.0894
0.484484,41.0603
0.488488,48.909
0.492492,51.2005
0.496496,50.2737
0.500501,48.5502
0.504505,43.8929
0.508509,36.412
0.512513,32.1051
0.516517,29.4667
0.520521,28.1048
0.524525,29.5325
0.528529,33.2592
0.532533,34.6013
0.536537,34.3641
0.540541,33.8619
0.544545,30.6717
0.548549,23.6355
0.552553,17.6431
0.556557,11.6558
0.560561,8.68712
0.564565,9.30519
0.568569,11.815
0.572573,15.0028
0.576577,19.8677
0.580581,24.0458
0.584585,24.1337
0.588589,23.7203
0.592593,22.8073
0.596597,18.7444
0.600601,15.5531
0.604605,15.1061
0.608609,14.915
0.612613,15.0427
0.616617,17.8065
0.620621,20.9718
0.624625,21.0803
0.628629,20.7842
0.632633,20.0577
0.636637,15.7957
0.640641,10.9947
0.644645,7.02577
0.648649,4.09581
0.652653,3.49522
0.656657,4.79102
0.660661,7.30916
0.664665,9.88465
0.668669,12.9318
0.672673,14.0016
0.676677,13.4644
0.680681,12.535
0.684685,10.8929
0.688689,8.70965
0.692693,8.06833
0.696697,8.7385
0.700701,9.93732
0.704705,11.6397
0.708709,14.1602
0.712713,15.122
0.716717,14.4754
0.720721,13.2438
0.724725,10.7818
0.728729,6.94111
0.732733,4.24742
0.736737,2.15714
0.740741,1.29367
0.744745,1.57607
0.748749,3.17457
0.752753,5.03392
0.756757,6.34335
0.760761,7.22998
0.764765,6.88184
0.768769,5.73769
0.772773,5.00061
0.776777,4.56975
0.780781,4.32398
0.784785,4.806
0.788789,6.83082
0.792793,8.88555
0.796797,10.486
0.800801,11.6025
0.804805,11.2317
0.808809,9.55274
0.812813,7.51705
0.816817,4.33045
0.820821,2.34862
0.824825,1.66233
0.828829,1.27839
0.832833,1.19756
0.836837,1.99886
0.840841,3.56396
0.844845,3.83552
0.848849,3.89224
0.852853,3.86869
0.856857,2.87947
0.860861,2.06657
0.864865,2.10603
0.868869,2.56303
0.872873,3.25834
0.876877,4.71469
0.880881,6.5112
0.884885,6.93738
0.888889,7.10671
0.892893,7.11696
0.896897,5.71232
0.900901,3.73226
0.904905,1.79518
0.908909,0.530395
0.912913,0.32069
0.916917,0.556736
0.920921,1.21295
0.924925,1.86459
0.928929,2.58731
0.932933,2.88745
0.936937,2.50956
0.940941,2.0413
0.944945,1.79082
0.948949,1.60573
0.952953,1.55545
0.956957,2.22228
0.960961,3.71046
0.964965,4.91393
0.968969,6.07199
0.972973,6.53498
0.976977,6.07218
0.980981,5.1885
0.984985,3.92953
0.988989,2.23029
0.992993,1.14086
0.996997,0.419352
1.001,0.177808
1.00501,0.22145
1.00901,0.690005
1.01301,1.24492
1.01702,1.26929
1.02102,1.2811
1.02503,1.11196
1.02903,0.657331
1.03303,0.504369
1.03704,0.734976
1.04104,1.35656
1.04505,2.16828
1.04905,3.37812
1.05305,4.13767
1.05706,4.27794
1.06106,4.35058
1.06507,4.07692
1.06907,2.91012
1.07307,1.78676
1.07708,0.577234
1.08108,0.182864
1.08509,0.189669
1.08909,0.413799
1.09309,0.776785
1.0971,1.0869
1.1011,1.35065
1.10511,1.26446
1.10911,0.860298
1.11311,0.64183
1.11712,0.565309
1.12112,0.522769
1.12513,0.613862
1.12913,1.28591
1.13313,2.28703
1.13714,2.9645
1.14114,3.48737
1.14515,3.46387
1.14915,2.99225
1.15315,2.37923
1.15716,1.39682
1.16116,0.643834
1.16517,0.293418
1.16917,0.117575
1.17317,0.077672
1.17718,0.176191
1.18118,0.546009
1.18519,0.637972
1.18919,0.566046
1.19319,0.480605
1.1972,0.356906
1.2012,0.26414
1.20521,0.302008
1.20921,0.718759
1.21321,1.52607
1.21722,2.31181
1.22122,3.06444
1.22523,3.17168
1.22923,3.10251
1.23323,2.97946
1.23724,2.3843
1.24124,1.50294
1.24525,0.668217
1.24925,0.131735
1.25325,0.05419
1.25726,0.0985153
1.26126,0.254367
1.26527,0.369512
1.26927,0.444915
1.27327,0.477344
1.27728,0.240674
1.28128,0.0873116
1.28529,0.0834829
1.28929,0.179124
1.29329,0.405833
1.2973,0.798162
1.3013,1.41674
1.30531,1.77513
1.30931,1.99957
1.31331,2.09223
1.31732,1.8291
1.32132,1.31483
1.32533,0.704713
1.32933,0.170229
1.33333,0.0737429
1.33734,0.0942415
1.34134,0.154167
1.34535,0.242076
1.34935,0.400775
1.35335,0.517446
1.35736,0.392608
1.36136,0.254505
1.36537,0.234499
1.36937,0.242306
1.37337,0.257732
1.37738,0.431679
1.38138,1.00765
1.38539,1.55589
1.38939,2.03267
1.39339,2.2808
1.3974,2.1776
1.4014,1.92779
1.40541,1.591
1.40941,1.04494
1.41341,0.534605
1.41742,0.0628239
1.42142,0.00389137
1.42543,0.00327183
1.42943,0.0334633
1.43343,0.167849
1.43744,0.156845
1.44144,0.131477
1.44545,0.10031
1.44945,0.0585521
1.45345,0.0419941
1.45746,0.0935165
1.46146,0.416504
1.46547,0.871004
1.46947,1.31359
1.47347,1.57431
1.47748,1.55808
1.48148,1.50773
1.48549,1.3873
1.48949,0.979806
1.49349,0.540988
1.4975,0.064924
1.5015,0.00327293
1.50551,0.00243939
1.50951,0.0304375
1.51351,0.21989
1.51752,0.276068
1.52152,0.311804
1.52553,0.277143
1.52953,0.109234
1.53353,0.0547006
1.53754,0.0753108
1.54154,0.157018
1.54555,0.304386
1.54955,0.606356
1.55355,0.973917
1.55756,1.16612
1.56156,1.30533
1.56557,1.30531
1.56957,1.08472
1.57357,0.805322
1.57758,0.454845
1.58158,0.205369
1.58559,0.127551
1.58959,0.0923684
1.59359,0.0789845
1.5976,0.0973773
1.6016,0.144829
1.60561,0.145319
1.60961,0.0676684
1.61361,0.0371293
1.61762,0.0538175
1.62162,0.131015
1.62563,0.277637
1.62963,0.556974
1.63363,0.923902
1.63764,1.19063
1.64164,1.41271
1.64565,1.44696
1.64965,1.29617
1.65365,1.07251
1.65766,0.773589
1.66166,0.429963
1.66567,0.163056
1.66967,0.0174702
1.67367,0.00356077
1.67768,0.00964845
1.68168,0.0759813
1.68569,0.134686
1.68969,0.118818
1.69369,0.0944872
1.6977,0.0438189
1.7017,0.0129163
1.70571,0.0110081
1.70971,0.0586774
1.71371,0.304587
1.71772,0.51738
1.72172,0.724092
1.72573,0.775412
1.72973,0.749524
1.73373,0.701426
1.73774,0.551353
1.74174,0.331017
1.74575,0.192999
1.74975,0.0957063
1.75375,0.0607337
1.75776,0.0821507
1.76176,0.160921
1.76577,0.196965
1.76977,0.187756
1.77377,0.170941
1.77778,0.110575
1.78178,0.0504407
1.78579,0.0431314
1.78979,0.107063
1.79379,0.304195
1.7978,0.533748
1.8018,0.821328
1.80581,0.989443
1.80981,1.07838
1.81381,1.1226
1.81782,1.03498
1.82182,0.797022
1.82583,0.559738
1.82983,0.303008
1.83383,0.144863
1.83784,0.062304
1.84184,0.0256928
1.84585,0.0206587
1.84985,0.0300513
1.85385,0.0423092
1.85786,0.0191139
1.86186,0.00291068
1.86587,0.00182101
1.86987,0.014627
1.87387,0.139777
1.87788,0.305375
1.88188,0.499516
1.88589,0.631685
1.88989,0.720929
1.89389,0.769564
1.8979,0.715207
1.9019,0.552023
1.90591,0.371558
1.90991,0.139866
1.91391,0.0631277
1.91792,0.061488
1.92192,0.063849
1.92593,0.0698402
1.92993,0.112264
1.93393,0.172702
1.93794,0.15158
1.94194,0.098739
1.94595,0.0711576
1.94995,0.0555965
1.95395,0.04793
1.95796,0.0717507
1.96196,0.221177
1.96597,0.447263
1.96997,0.644021
1.97397,0.785605
1.97798,0.78537
1.98198,0.75666
1.98599,0.706324
1.98999,0.54554
1.99399,0.375482
1.998,0.244937
2.002,0.148067
2.00601,0.111562
2.01001,0.100789
2.01401,0.0913675
2.01802,0.0683258
2.02202,0.0426689
2.02603,0.036409
2.03003,0.0454362
2.03403,0.0669211
2.03804,0.117955
2.04204,0.26946
2.04605,0.467847
2.05005,0.662494
2.05405,0.809001
2.05806,0.81133
2.06206,0.782851
2.06607,0.732529
2.07007,0.557305
2.07407,0.353271
2.07808,0.161021
2.08208,0.0492051
2.08609,0.0322319
2.09009,0.046382
2.09409,0.0736311
2.0981,0.0919591
2.1021,0.107853
2.10611,0.108866
2.11011,0.0454495
2.11411,0.0178642
2.11812,0.0200267
2.12212,0.0387214
2.12613,0.0764815
2.13013,0.15972
2.13413,0.292584
2.13814,0.367514
2.14214,0.42224
2.14615,0.437409
2.15015,0.383035
2.15415,0.306584
2.15816,0.235082
2.16216,0.167977
2.16617,0.148509
2.17017,0.162955
2.17417,0.180625
2.17818,0.182013
2.18218,0.180695
2.18619,0.175705
2.19019,0.111299
2.19419,0.0671485
2.1982,0.0692518
2.2022,0.09436
2.20621,0.138419
2.21021,0.244548
2.21421,0.425245
2.21822,0.554496
2.22222,0.664634
2.22623,0.702589
2.23023,0.646513
2.23423,0.546559
2.23824,0.4185
2.24224,0.256399
2.24625,0.141004
