# 20251205_145107
# primespec:	data/AuAu200_cc_(0,5)/primaryspec/spec_20251205_144019_223/spectr.txt
# qmax:	4
# ma:	1.56
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.767333
# [=>] Eabc:	0.78
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,319.212
0.0204082,319.428
0.0408163,320.083
0.0612245,321.206
0.0816327,322.857
0.102041,325.241
0.122449,328.571
0.142857,331.848
0.163265,335.481
0.183673,339.243
0.204082,343.826
0.22449,348.341
0.244898,352.865
0.265306,358.023
0.285714,363.431
0.306122,368.539
0.326531,374.778
0.346939,380.545
0.367347,386.968
0.387755,393.475
0.408163,399.518
0.428571,405.848
0.44898,412.899
0.469388,419.542
0.489796,426.216
0.510204,433.412
0.530612,440.113
0.55102,445.126
0.571429,447.722
0.591837,445.323
0.612245,437.86
0.632653,425.116
0.653061,408.767
0.673469,386.909
0.693878,366.025
0.714286,345.995
0.734694,325.463
0.755102,307.09
0.77551,290.731
0.795918,273.929
0.816327,256.932
0.836735,239.605
0.857143,223.13
0.877551,205.543
0.897959,187.267
0.918367,169.528
0.938776,152.265
0.959184,135.725
0.979592,120.35
1,107.172
