# 20251205_150253
# initdata:	data/PbPb276_cc_(0,5)/initdata.csv
# freezeout file: 	data/PbPb276_cc_(0,5)/freezeout.csv
# particle mass:	1.38857
# NpT:	400
# pTmax:	4
# epsabs:	0
# epsrel:	1e-05
# integr iter:	10000
pT,spec
0,108924
0.0100251,106538
0.0200501,99660.4
0.0300752,89091.5
0.0401003,76015.8
0.0501253,61812.2
0.0601504,47839.2
0.0701754,35235.6
0.0802005,24777.7
0.0902256,16814
0.100251,11288.4
0.110276,7836.62
0.120301,5926.91
0.130326,5004.62
0.140351,4604.57
0.150376,4407.45
0.160401,4239.77
0.170426,4034.91
0.180451,3782.75
0.190476,3491.95
0.200501,3174.79
0.210526,2848.61
0.220551,2539.51
0.230576,2277.4
0.240602,2081.9
0.250627,1949.57
0.260652,1853.9
0.270677,1760.57
0.280702,1648.55
0.290727,1521.88
0.300752,1403.15
0.310777,1313.58
0.320802,1255.26
0.330827,1209.59
0.340852,1153.8
0.350877,1076.44
0.360902,992.361
0.370927,922.927
0.380952,880.076
0.390977,854.984
0.401003,826.323
0.411028,779.79
0.421053,720.951
0.431078,669.536
0.441103,640.529
0.451128,629.962
0.461153,618.921
0.471178,591.815
0.481203,551.073
0.491228,513.942
0.501253,494.715
0.511278,490.322
0.521303,483.726
0.531328,461.423
0.541353,426.925
0.551378,396.392
0.561404,381.38
0.571429,377.086
0.581454,368.423
0.591479,346.829
0.601504,319.387
0.611529,300.483
0.621554,295.689
0.631579,296.005
0.641604,288.559
0.651629,271.18
0.661654,254.09
0.671679,247.239
0.681704,248.426
0.691729,246.17
0.701754,233.518
0.711779,216.047
0.721805,204.617
0.73183,202.075
0.741855,200.291
0.75188,190.893
0.761905,175.994
0.77193,165.387
0.781955,163.937
0.79198,165.376
0.802005,160.484
0.81203,149.051
0.822055,140.063
0.83208,139.797
0.842105,143.335
0.85213,140.716
0.862155,129.814
0.87218,119.049
0.882206,116.35
0.892231,118.899
0.902256,117.193
0.912281,107.876
0.922306,98.1492
0.932331,95.9567
0.942356,99.3435
0.952381,99.383
0.962406,92.4825
0.972431,85.12
0.982456,84.5977
0.992481,88.7693
1.00251,88.988
1.01253,82.0661
1.02256,74.5128
1.03258,73.2562
1.04261,76.03
1.05263,74.8834
1.06266,67.6042
1.07268,60.7729
1.08271,60.3212
1.09273,63.2901
1.10276,62.4523
1.11278,56.7977
1.12281,52.6751
1.13283,54.2723
1.14286,57.5611
1.15288,56.3697
1.16291,51.2987
1.17293,48.3449
1.18296,49.6844
1.19298,50.586
1.20301,46.8587
1.21303,41.3049
1.22306,39.4356
1.23308,41.1669
1.24311,41.2242
1.25313,37.4778
1.26316,34.2754
1.27318,35.6529
1.28321,38.9631
1.29323,38.7915
1.30326,35.1068
1.31328,33.0772
1.32331,34.914
1.33333,36.4144
1.34336,33.4891
1.35338,28.4737
1.36341,26.5231
1.37343,27.8766
1.38346,28.0006
1.39348,25.0514
