# 20260615_160952
# primespec:	data/AuAu200_cc_(0,5)plus15/primaryspec/spec_20260615_155724_061/spectr.txt
# qmax:	4
# ma:	0.634286
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.284569
# [=>] Eabc:	0.317143
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,540.189
0.0204082,539.068
0.0408163,545.342
0.0612245,553.032
0.0816327,565.157
0.102041,579.808
0.122449,593.049
0.142857,605.17
0.163265,615.184
0.183673,626.126
0.204082,641.897
0.22449,662.384
0.244898,647.533
0.265306,592.103
0.285714,499.748
0.306122,385.436
0.326531,286.082
0.346939,207.863
0.367347,151.155
0.387755,116.677
0.408163,93.8422
0.428571,76.2564
0.44898,63.9712
0.469388,53.3907
0.489796,44.4344
0.510204,37.6326
0.530612,31.5075
0.55102,26.3032
0.571429,22.6153
0.591837,19.064
0.612245,16.237
0.632653,14.1526
0.653061,12.0192
0.673469,10.4375
0.693878,9.12721
0.714286,7.8423
0.734694,6.91011
0.755102,6.10617
0.77551,5.31871
0.795918,4.77441
0.816327,4.26854
0.836735,3.78194
0.857143,3.46517
0.877551,3.09713
0.897959,2.76172
0.918367,2.52583
0.938776,2.24681
0.959184,1.99945
0.979592,1.81942
1,1.62104
