# 20251208_095805
# initdata:	data/PbPb276_cc_(0,5)/initdata.csv
# freezeout file: 	data/PbPb276_cc_(0,5)/freezeout.csv
# particle mass:	1.47816
# NpT:	400
# pTmax:	4
# epsabs:	0
# epsrel:	1e-05
# integr iter:	10000
pT,spec
0,110836
0.0100251,108447
0.0200501,101563
0.0300752,90981
0.0401003,77880.2
0.0501253,63627.8
0.0601504,49564.9
0.0701754,36814.7
0.0802005,26146.9
0.0902256,17919.6
0.100251,12104.8
0.110276,8377.58
0.120301,6245.1
0.130326,5177.6
0.140351,4712.09
0.150376,4509.93
0.160401,4366.62
0.170426,4186.62
0.180451,3943.87
0.190476,3646.68
0.200501,3316.71
0.210526,2980.72
0.220551,2667.45
0.230576,2402.23
0.240602,2198.47
0.250627,2051.25
0.260652,1939.16
0.270677,1835.69
0.280702,1723.87
0.290727,1604.39
0.300752,1491.56
0.310777,1399.86
0.320802,1331.48
0.330827,1274.46
0.340852,1212.62
0.350877,1138.88
0.360902,1060.71
0.370927,992.949
0.380952,944.365
0.390977,909.67
0.401003,874.328
0.411028,827.781
0.421053,773.075
0.431078,723.859
0.441103,691.384
0.451128,673.667
0.461153,657.221
0.471178,629.855
0.481203,592.264
0.491228,557.009
0.501253,535.705
0.511278,527.105
0.521303,518.075
0.531328,496.687
0.541353,464.205
0.551378,433.591
0.561404,415.972
0.571429,409.097
0.581454,399.98
0.591479,378.998
0.601504,350.401
0.611529,327.808
0.621554,319.478
0.631579,319.367
0.641604,313.861
0.651629,296.808
0.661654,276.116
0.671679,264.515
0.681704,264.894
0.691729,266.876
0.701754,258.563
0.711779,239.974
0.721805,222.722
0.73183,216.421
0.741855,217.772
0.75188,215.028
0.761905,202.257
0.77193,186.269
0.781955,178.057
0.79198,179.4
0.802005,180.996
0.81203,174.197
0.822055,161.615
0.83208,153.433
0.842105,154.248
0.85213,157.146
0.862155,152.48
0.87218,140.098
0.882206,129.434
0.892231,127.456
0.902256,130.024
0.912281,127.632
0.922306,117.852
0.932331,108.245
0.942356,106.224
0.952381,109.461
0.962406,109.36
0.972431,102.595
0.982456,95.1436
0.992481,93.7058
1.00251,96.5107
1.01253,95.9789
1.02256,89.2627
1.03258,81.9823
1.04261,80.1919
1.05263,82.0289
1.06266,80.6939
1.07268,74.3124
1.08271,68.5769
1.09273,68.5117
1.10276,71.2319
1.11278,70.1136
1.12281,64.3482
1.13283,60.0803
1.14286,61.4651
1.15288,64.5656
1.16291,62.933
1.17293,56.825
1.18296,52.7386
1.19298,54.0012
1.20301,56.1078
1.21303,53.4622
1.22306,47.5397
1.23308,44.5795
1.24311,46.4213
1.25313,48.042
1.26316,45.1998
1.27318,40.6431
1.28321,39.7542
1.29323,42.4293
1.30326,43.3974
1.31328,40.2439
1.32331,36.8555
1.33333,37.2374
1.34336,39.3518
1.35338,38.3338
1.36341,33.9858
1.37343,30.985
1.38346,31.7023
1.39348,32.817
1.40351,30.7763
1.41353,27.374
1.42356,26.7905
1.43358,28.9725
1.44361,29.8324
1.45363,27.7839
1.46366,26.1126
1.47368,27.4598
1.48371,29.3329
1.49373,27.917
1.50376,24.1389
1.51378,22.2833
1.52381,23.3254
1.53383,23.5879
1.54386,20.8205
1.55388,17.9455
1.56391,18.4815
1.57393,20.9883
1.58396,21.3917
1.59398,19.3837
1.60401,18.6392
1.61404,20.6398
1.62406,22.1367
1.63409,20.2886
1.64411,17.1296
1.65414,16.2554
1.66416,17.2299
1.67419,16.685
1.68421,14.0545
1.69424,12.5109
1.70426,13.7674
1.71429,15.3788
1.72431,14.8069
1.73434,13.3815
1.74436,13.7496
1.75439,15.3197
1.76441,15.2956
1.77444,13.3631
1.78446,12.1155
1.79449,12.6718
1.80451,12.9781
1.81454,11.5317
1.82456,10.0437
1.83459,10.5037
1.84461,11.7308
1.85464,11.3254
1.86466,9.69435
1.87469,9.28514
1.88471,10.3882
1.89474,10.6963
1.90476,9.34291
1.91479,8.45324
1.92481,9.50889
1.93484,10.7372
1.94486,10.0269
1.95489,8.44469
1.96491,8.38409
1.97494,9.4999
1.98496,9.31402
1.99499,7.41543
2.00501,6.14107
2.01504,6.69975
2.02506,7.3748
2.03509,6.69673
2.04511,5.97236
2.05514,6.8731
2.06516,8.3884
2.07519,8.43365
2.08521,7.27852
2.09524,6.90547
2.10526,7.53691
2.11529,7.36957
2.12531,5.84202
2.13534,4.6771
2.14536,4.97779
2.15539,5.51766
2.16541,5.08958
2.17544,4.61675
2.18546,5.3226
2.19549,6.34463
2.20551,6.12056
2.21554,5.10474
2.22556,4.9795
2.23559,5.7345
2.24561,5.75458
2.25564,4.724
2.26566,4.19912
2.27569,4.86378
2.28571,5.33615
2.29574,4.60308
2.30576,3.75123
2.31579,3.98471
2.32581,4.5161
2.33584,4.0589
2.34586,3.19307
2.35589,3.36573
2.36591,4.32899
2.37594,4.58311
2.38596,4.00561
2.39599,3.97712
2.40602,4.81841
2.41604,5.12875
2.42607,4.19037
2.43609,3.1769
2.44612,3.1082
2.45614,3.25081
2.46617,2.70761
2.47619,2.17563
2.48622,2.67404
2.49624,3.60867
2.50627,3.7209
2.51629,3.2207
2.52632,3.28156
2.53634,3.86276
2.54637,3.80508
2.55639,2.98194
2.56642,2.57988
2.57644,3.0087
2.58647,3.2228
2.59649,2.64381
2.60652,2.1812
2.61654,2.54089
2.62657,2.93347
2.63659,2.51257
2.64662,1.90066
2.65664,2.04934
2.66667,2.54973
2.67669,2.45269
2.68672,2.04671
2.69674,2.31881
2.70677,3.08845
2.71679,3.22903
2.72682,2.59236
2.73684,2.18812
2.74687,2.36291
2.75689,2.29431
2.76692,1.6251
2.77694,1.18154
2.78697,1.49472
2.79699,1.88378
2.80702,1.75276
2.81704,1.6542
2.82707,2.15753
2.83709,2.65755
2.84712,2.37287
2.85714,1.73639
2.86717,1.64459
2.87719,1.93017
2.88722,1.7964
2.89724,1.33208
2.90727,1.31457
2.91729,1.72597
2.92732,1.75533
2.93734,1.26722
2.94737,1.02474
2.95739,1.29454
2.96742,1.42611
2.97744,1.13139
2.98747,1.03962
2.99749,1.502
3.00752,1.8932
3.01754,1.71466
3.02757,1.45276
3.03759,1.62093
3.04762,1.7882
3.05764,1.39247
3.06767,0.814064
3.07769,0.728878
3.08772,0.957641
3.09774,0.910832
3.10777,0.727674
3.11779,0.96225
3.12782,1.44565
3.13784,1.50398
3.14787,1.15519
3.15789,1.06052
3.16792,1.31845
3.17794,1.32899
3.18797,0.949553
3.19799,0.778141
3.20802,1.05336
3.21805,1.22412
3.22807,0.962059
3.2381,0.716911
3.24812,0.831014
3.25815,0.919466
3.26817,0.66441
3.2782,0.476077
3.28822,0.748229
3.29825,1.11132
3.30827,1.09802
3.3183,0.974867
3.32832,1.18331
3.33835,1.45005
3.34837,1.24938
3.3584,0.769526
3.36842,0.597102
3.37845,0.716512
3.38847,0.654178
3.3985,0.426318
3.40852,0.488672
3.41855,0.823976
3.42857,0.927351
3.4386,0.722787
3.44862,0.677447
3.45865,0.905624
3.46867,0.959979
3.4787,0.69717
3.48872,0.574525
3.49875,0.810871
3.50877,0.980581
3.5188,0.789862
3.52882,0.581047
3.53885,0.655216
3.54887,0.719908
3.5589,0.484535
3.56892,0.243733
3.57895,0.343978
3.58897,0.559942
3.599,0.553852
3.60902,0.516728
3.61905,0.759537
3.62907,1.04276
3.6391,0.946949
3.64912,0.619917
3.65915,0.514243
3.66917,0.606524
3.6792,0.526385
3.68922,0.296416
3.69925,0.278995
3.70927,0.472269
3.7193,0.511678
3.72932,0.353591
3.73935,0.328546
3.74937,0.485978
3.7594,0.503687
3.76942,0.329028
3.77945,0.306293
3.78947,0.53183
3.7995,0.661019
3.80952,0.536448
3.81955,0.451623
3.82957,0.567253
3.8396,0.599869
3.84962,0.366498
3.85965,0.144102
3.86967,0.176075
3.8797,0.273658
3.88972,0.238403
3.89975,0.249831
3.90977,0.466733
3.9198,0.641054
3.92982,0.530531
3.93985,0.346548
3.94987,0.377103
3.9599,0.481173
3.96992,0.390865
3.97995,0.229333
3.98997,0.266798
4,0.401211
