# 20251205_151223
qT,primespec
0,104241
0.004004,103305
0.00800801,102295
0.012012,100613
0.016016,97656
0.02002,94078.3
0.024024,89959
0.028028,85182.4
0.032032,80115
0.036036,74614.2
0.04004,68936.2
0.044044,63156.6
0.048048,57323
0.0520521,51632.6
0.0560561,46065.5
0.0600601,40770.8
0.0640641,35786.4
0.0680681,31144.5
0.0720721,26929.4
0.0760761,23098.9
0.0800801,19717.1
0.0840841,16750.4
0.0880881,14181.6
0.0920921,12029.4
0.0960961,10199.5
0.1001,8717.79
0.104104,7520.19
0.108108,6554.73
0.112112,5832.19
0.116116,5259.18
0.12012,4838.98
0.124124,4540
0.128128,4314.48
0.132132,4165.97
0.136136,4060.31
0.14014,3981.72
0.144144,3924.82
0.148148,3878.78
0.152152,3828.37
0.156156,3776.45
0.16016,3717.06
0.164164,3642.92
0.168168,3554.72
0.172172,3454.48
0.176176,3336.91
0.18018,3208.76
0.184184,3070.95
0.188188,2924.49
0.192192,2778.76
0.196196,2631.01
0.2002,2490.62
0.204204,2360.03
0.208208,2239.22
0.212212,2136.23
0.216216,2045.88
0.22022,1970.34
0.224224,1910.11
0.228228,1859.45
0.232232,1815.49
0.236236,1778.37
0.24024,1741.8
0.244244,1702.61
0.248248,1661.79
0.252252,1616.45
0.256256,1565.33
0.26026,1511.82
0.264264,1456.32
0.268268,1399.94
0.272272,1348.26
0.276276,1299.42
0.28028,1257.13
0.284284,1222.95
0.288288,1193.94
0.292292,1170.6
0.296296,1152.3
0.3003,1134.82
0.304304,1116.33
0.308308,1097.18
0.312312,1074.31
0.316316,1046.26
0.32032,1015.19
0.324324,981.051
0.328328,944.46
0.332332,910.08
0.336336,876.567
0.34034,847.44
0.344344,824.304
0.348348,804.898
0.352352,790.425
0.356356,779.993
0.36036,770.204
0.364364,759.579
0.368368,748.413
0.372372,734.23
0.376376,715.209
0.38038,693.421
0.384384,669.075
0.388388,642.455
0.392392,617.949
0.396396,594.258
0.4004,574.62
0.404404,560.465
0.408408,549.265
0.412412,542.332
0.416416,538.389
0.42042,534.582
0.424424,529.359
0.428428,522.976
0.432432,514.275
0.436436,500.802
0.44044,484.98
0.444444,467.789
0.448448,449.242
0.452452,433.543
0.456456,419.145
0.46046,408.827
0.464464,403.688
0.468468,400.201
0.472472,399.226
0.476476,399.126
0.48048,399.007
0.484484,396.9
0.488488,390.896
0.492492,383.255
0.496496,371.462
0.500501,358.035
0.504505,344.756
0.508509,331.39
0.512513,321.739
0.516517,313.885
0.520521,309.306
0.524525,308.783
0.528529,308.599
0.532533,308.181
0.536537,306.972
0.540541,304.894
0.544545,300.24
0.548549,291.424
0.552553,281.696
0.556557,269.919
0.560561,258.524
0.564565,249.108
0.568569,240.904
0.572573,237.01
0.576577,235.161
0.580581,234.241
0.584585,234.181
0.588589,234.169
0.592593,233.921
0.596597,230.277
0.600601,224.459
0.604605,217.455
0.608609,208.436
0.612613,200.48
0.616617,192.711
0.620621,187.338
0.624625,185.788
0.628629,184.909
0.632633,184.787
0.636637,186.222
0.640641,187.642
0.644645,186.972
0.648649,184.332
0.652653,180.754
0.656657,174.417
0.660661,167.194
0.664665,160.662
0.668669,154.417
0.672673,151.653
0.676677,150.67
0.680681,150.192
0.684685,150.918
0.688689,152.936
0.692693,153.665
0.696697,152.317
0.700701,149.831
0.704705,145.751
0.708709,139.029
0.712713,132.681
0.716717,126.094
0.720721,121.238
0.724725,119.712
0.728729,118.838
0.732733,118.692
0.736737,120.437
0.740741,122.285
0.744745,122.076
0.748749,120.713
0.752753,118.655
0.756757,113.892
0.760761,108.067
0.764765,102.773
0.768769,97.5747
0.772773,95.7621
0.776777,95.6486
0.780781,95.5973
0.784785,96.5204
0.788789,99.275
0.792793,100.447
0.796797,99.9436
0.800801,98.9109
0.804805,96.5935
0.808809,91.881
0.812813,87.6141
0.816817,83.4438
0.820821,80.6124
0.824825,80.5428
0.828829,81.1159
0.832833,81.9516
0.836837,83.9649
0.840841,85.8442
0.844845,85.6834
0.848849,84.3362
0.852853,82.4074
0.856857,78.4822
0.860861,73.9414
0.864865,70.3872
0.868869,67.1624
0.872873,66.0657
0.876877,66.4749
0.880881,67.1893
0.884885,68.0655
0.888889,69.2257
0.892893,69.6555
0.896897,68.2451
0.900901,65.7477
0.904905,62.7032
0.908909,58.6595
0.912913,55.8438
0.916917,54.0052
0.920921,52.8828
0.924925,53.2373
0.928929,54.9453
0.932933,56.4595
0.936937,57.6087
0.940941,58.3992
0.944945,57.9735
0.948949,55.9447
0.952953,53.6737
0.956957,50.71
0.960961,48.3608
0.964965,48.1363
0.968969,48.1742
0.972973,48.2752
0.976977,49.976
0.980981,52.068
0.984985,52.3055
0.988989,52.2679
0.992993,52.1662
0.996997,50.1549
1.001,47.0251
1.00501,44.3795
1.00901,41.7117
1.01301,40.6763
1.01702,40.719
1.02102,40.8172
1.02503,41.1169
1.02903,41.8596
1.03303,42.2165
1.03704,41.2607
1.04104,39.4746
1.04505,37.3208
1.04905,34.4114
1.05305,32.4396
1.05706,31.3184
1.06106,30.6301
1.06507,30.8869
1.06907,32.3118
1.07307,33.582
1.07708,34.4138
1.08108,34.9883
1.08509,34.7371
1.08909,33.3199
1.09309,31.8505
1.0971,30.3461
1.1011,29.1728
1.10511,29.1953
1.10911,30.0196
1.11311,31.0842
1.11712,32.7489
1.12112,34.3576
1.12513,34.5018
1.12913,34.0852
1.13313,33.42
1.13714,31.5264
1.14114,29.0672
1.14515,27.359
1.14915,25.8927
1.15315,25.3047
1.15716,25.7323
1.16116,26.4273
1.16517,26.8149
1.16917,27.0961
1.17317,27.2037
1.17718,26.1458
1.18118,24.2235
1.18519,22.3197
1.18919,20.1027
1.19319,19.1227
1.1972,19.1473
1.2012,19.2131
1.20521,19.6031
1.20921,21.0889
1.21321,22.0974
1.21722,22.2397
1.22122,22.3155
1.22523,22.0423
