# 20260615_160916
# primespec:	data/AuAu200_cc_(0,5)plus15/primaryspec/spec_20260615_155657_041/spectr.txt
# qmax:	4
# ma:	0.52
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.219089
# [=>] Eabc:	0.26
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,775.462
0.0204082,779.502
0.0408163,788.387
0.0612245,803.72
0.0816327,826.744
0.102041,844.395
0.122449,861.127
0.142857,888.106
0.163265,912.694
0.183673,877.495
0.204082,766.521
0.22449,626.007
0.244898,471.079
0.265306,333.576
0.285714,227.1
0.306122,161.761
0.326531,121.318
0.346939,92.3755
0.367347,73.7656
0.387755,59.4642
0.408163,47.0774
0.428571,38.5975
0.44898,31.0311
0.469388,24.8839
0.489796,20.7359
0.510204,16.9512
0.530612,14.1924
0.55102,12.1792
0.571429,10.2556
0.591837,8.87325
0.612245,7.78662
0.632653,6.60685
0.653061,5.84265
0.673469,5.02209
0.693878,4.26882
0.714286,3.78117
0.734694,3.22183
0.755102,2.79511
0.77551,2.50964
0.795918,2.1891
0.816327,1.9827
0.836735,1.82353
0.857143,1.63758
0.877551,1.53098
0.897959,1.40013
0.918367,1.25303
0.938776,1.16124
0.959184,1.02499
0.979592,0.904896
1,0.831716
