# 20251208_111018
# primespec:	data/XeXe544_cc_(0,5)/primaryspec/spec_20251208_105852_106/spectr.txt
# qmax:	4
# ma:	0.891429
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.423156
# [=>] Eabc:	0.445715
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,2918.1
0.0204082,2920.18
0.0408163,2931.14
0.0612245,2952.71
0.0816327,2981.93
0.102041,3020.1
0.122449,3067.54
0.142857,3125.76
0.163265,3194.55
0.183673,3275.48
0.204082,3370.57
0.22449,3478.59
0.244898,3608.81
0.265306,3757.08
0.285714,3938.23
0.306122,4156.16
0.326531,4437.34
0.346939,4809.1
0.367347,5398.24
0.387755,6146.38
0.408163,8211.12
0.428571,5658.03
0.44898,1624.57
0.469388,957.473
0.489796,701.325
0.510204,461.819
0.530612,375.255
0.55102,297.259
0.571429,239.725
0.591837,196.659
0.612245,162.445
0.632653,136.022
0.653061,113.761
0.673469,97.0031
0.693878,83.0233
0.714286,71.2282
0.734694,61.2829
0.755102,52.9802
0.77551,46.726
0.795918,40.6933
0.816327,35.866
0.836735,31.3149
0.857143,27.9186
0.877551,24.7273
0.897959,22.0461
0.918367,19.5868
0.938776,17.5565
0.959184,15.8833
0.979592,14.2164
1,12.817
