# 20251205_150942
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_145841_047/spectr.txt
# qmax:	4
# ma:	0.554286
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.239182
# [=>] Eabc:	0.277143
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,3812.79
0.0204082,3825.49
0.0408163,3872.64
0.0612245,3952.87
0.0816327,4069.81
0.102041,4222.89
0.122449,4417.75
0.142857,4662.26
0.163265,4993.17
0.183673,5409.39
0.204082,6290.9
0.22449,7065.55
0.244898,4941.4
0.265306,2129.22
0.285714,978.081
0.306122,676.42
0.326531,476.979
0.346939,343.628
0.367347,258.893
0.387755,197.53
0.408163,153.727
0.428571,121.578
0.44898,95.9939
0.469388,77.5294
0.489796,62.6971
0.510204,52.0969
0.530612,42.8804
0.55102,35.7274
0.571429,29.627
0.591837,25.1166
0.612245,21.3918
0.632653,18.2756
0.653061,15.7463
0.673469,13.302
0.693878,11.6111
0.714286,10.0949
0.734694,8.94373
0.755102,7.74895
0.77551,6.81952
0.795918,6.01114
0.816327,5.35325
0.836735,4.78454
0.857143,4.17489
0.877551,3.74974
0.897959,3.3875
0.918367,3.09608
0.938776,2.70706
0.959184,2.43327
0.979592,2.19253
1,2.02964
