# 20260615_161436
# primespec:	data/AuAu200_cc_(0,5)plus15/primaryspec/spec_20260615_160023_213/spectr.txt
# qmax:	4
# ma:	1.50286
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.738273
# [=>] Eabc:	0.75143
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,179.926
0.0204082,180.068
0.0408163,180.5
0.0612245,181.25
0.0816327,182.378
0.102041,184.147
0.122449,186.155
0.142857,188.231
0.163265,190.322
0.183673,192.643
0.204082,195.084
0.22449,197.644
0.244898,200.578
0.265306,203.202
0.285714,206.235
0.306122,209.137
0.326531,211.785
0.346939,214.887
0.367347,217.725
0.387755,220.322
0.408163,223.077
0.428571,225.315
0.44898,227.49
0.469388,229.165
0.489796,231.203
0.510204,232.868
0.530612,233.845
0.55102,234.728
0.571429,234.245
0.591837,235.517
0.612245,236.952
0.632653,240.871
0.653061,243.411
0.673469,244.632
0.693878,238.853
0.714286,224.093
0.734694,203.838
0.755102,181.225
0.77551,156.011
0.795918,130.973
0.816327,109.982
0.836735,94.4483
0.857143,82.5848
0.877551,73.2749
0.897959,66.4295
0.918367,60.7063
0.938776,55.2402
0.959184,50.7019
0.979592,46.3077
1,42.029
