# 20260616_142756
# primespec:	data/XeXe544_cc_(0,5)plus5/primaryspec/spec_20260616_140830_167/spectr.txt
# qmax:	4
# ma:	1.24
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.603987
# [=>] Eabc:	0.62
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1576.51
0.0204082,1577.8
0.0408163,1581.97
0.0612245,1588.61
0.0816327,1597.81
0.102041,1608.47
0.122449,1621.73
0.142857,1637.05
0.163265,1655.13
0.183673,1675.78
0.204082,1699.42
0.22449,1725.92
0.244898,1754.75
0.265306,1788.16
0.285714,1823.82
0.306122,1864.81
0.326531,1908.62
0.346939,1958.56
0.367347,2013.25
0.387755,2075.01
0.408163,2144.61
0.428571,2226.2
0.44898,2319.36
0.469388,2428.79
0.489796,2575.26
0.510204,2731.15
0.530612,3068.02
0.55102,3288.98
0.571429,3808.09
0.591837,4557.13
0.612245,2944.83
0.632653,1098.85
0.653061,790.122
0.673469,599.187
0.693878,356.323
0.714286,304.343
0.734694,259.044
0.755102,210.701
0.77551,181.535
0.795918,156.21
0.816327,134.92
0.836735,116.561
0.857143,102.221
0.877551,89.8661
0.897959,79.5241
0.918367,70.454
0.938776,62.6442
0.959184,55.6501
0.979592,49.5143
1,44.389
