# 20250803_185226
# primespec:	data/examplescenario/primaryspec/spec_20250803_184713_046/spectr.txt
# qmax:	4
# ma:	0.548571
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.235866
# [=>] Eabc:	0.274286
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,2224.46
0.0204082,2234.58
0.0408163,2264.68
0.0612245,2312.21
0.0816327,2377.69
0.102041,2455.84
0.122449,2547.02
0.142857,2652.75
0.163265,2763.7
0.183673,2929.09
0.204082,3048.34
0.22449,2784.74
0.244898,2069.41
0.265306,1304.13
0.285714,804.008
0.306122,537.879
0.326531,397.823
0.346939,297.055
0.367347,228.309
0.387755,174.474
0.408163,137.402
0.428571,108.533
0.44898,87.5942
0.469388,71.5076
0.489796,58.5297
0.510204,48.1981
0.530612,39.6993
0.55102,32.9903
0.571429,27.3826
0.591837,23.2002
0.612245,19.6801
0.632653,17.0097
0.653061,14.4767
0.673469,12.4622
0.693878,10.5945
0.714286,9.28315
0.734694,8.04926
0.755102,7.15937
0.77551,6.23783
0.795918,5.48903
0.816327,4.78971
0.836735,4.25002
0.857143,3.76379
0.877551,3.38984
0.897959,3.03359
0.918367,2.71215
0.938776,2.39431
0.959184,2.15697
0.979592,1.96027
1,1.78823
