# 20251208_101230
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251208_095604_265/spectr.txt
# qmax:	4
# ma:	1.19321
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.579946
# [=>] Eabc:	0.596605
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1348.64
0.0204082,1350.11
0.0408163,1354.68
0.0612245,1361.13
0.0816327,1369.95
0.102041,1381.17
0.122449,1394.5
0.142857,1410.37
0.163265,1428.43
0.183673,1449.51
0.204082,1472.64
0.22449,1498.11
0.244898,1526.14
0.265306,1556.41
0.285714,1591.12
0.306122,1627.47
0.326531,1667.54
0.346939,1711.35
0.367347,1759.23
0.387755,1812.4
0.408163,1871.16
0.428571,1938.84
0.44898,2017.77
0.469388,2108.1
0.489796,2225.39
0.510204,2364.83
0.530612,2598.18
0.55102,2997.1
0.571429,2910.91
0.591837,2031.5
0.612245,1071.26
0.632653,652.455
0.653061,519.167
0.673469,420.384
0.693878,342.166
0.714286,285.866
0.734694,241.439
0.755102,205.511
0.77551,176.662
0.795918,153.16
0.816327,133.538
0.836735,117.255
0.857143,103.614
0.877551,91.2568
0.897959,80.8341
0.918367,71.9529
0.938776,64.0256
0.959184,57.5205
0.979592,51.4262
1,46.4132
