# 20251205_145218
# primespec:	data/AuAu200_cc_(0,5)/primaryspec/spec_20251205_144110_261/spectr.txt
# qmax:	4
# ma:	1.77714
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.877472
# [=>] Eabc:	0.88857
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,274.732
0.0204082,274.866
0.0408163,275.27
0.0612245,275.955
0.0816327,276.936
0.102041,278.243
0.122449,279.925
0.142857,282.045
0.163265,285.112
0.183673,288.069
0.204082,291.343
0.22449,294.645
0.244898,298.23
0.265306,301.921
0.285714,305.643
0.306122,309.291
0.326531,313.484
0.346939,317.852
0.367347,322.141
0.387755,326.83
0.408163,331.826
0.428571,336.372
0.44898,341.332
0.469388,346.343
0.489796,351.102
0.510204,355.789
0.530612,361.542
0.55102,366.608
0.571429,371.429
0.591837,376.553
0.612245,381.553
0.632653,385.676
0.653061,387.838
0.673469,386.444
0.693878,382.28
0.714286,375.047
0.734694,363.743
0.755102,348.145
0.77551,332.199
0.795918,314.748
0.816327,299.353
0.836735,284.094
0.857143,269.454
0.877551,257.102
0.897959,244.913
0.918367,232.43
0.938776,219.52
0.959184,206.51
0.979592,193.755
1,181.229
