# 20260615_161529
# primespec:	data/AuAu200_cc_(0,5)plus15/primaryspec/spec_20260615_160052_241/spectr.txt
# qmax:	4
# ma:	1.66286
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.819558
# [=>] Eabc:	0.83143
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,160.309
0.0204082,160.403
0.0408163,160.694
0.0612245,161.19
0.0816327,161.91
0.102041,162.891
0.122449,164.214
0.142857,166.219
0.163265,168.049
0.183673,170.03
0.204082,171.909
0.22449,173.999
0.244898,176.176
0.265306,178.452
0.285714,180.693
0.306122,183.156
0.326531,185.333
0.346939,187.933
0.367347,190.149
0.387755,192.584
0.408163,195.042
0.428571,197.36
0.44898,199.47
0.469388,201.381
0.489796,203.329
0.510204,205.074
0.530612,206.354
0.55102,207.312
0.571429,208.689
0.591837,209.82
0.612245,210.617
0.632653,210.967
0.653061,211.206
0.673469,211.915
0.693878,213.44
0.714286,216.798
0.734694,219.661
0.755102,219.269
0.77551,213.785
0.795918,201.213
0.816327,184.398
0.836735,164.822
0.857143,143.039
0.877551,121.614
0.897959,103.874
0.918367,90.4418
0.938776,78.345
0.959184,70.198
0.979592,64.2025
1,58.8089
