# 20260616_113844
# primespec:	data/PbPb276_cc_(0,5)plus5/primaryspec/spec_20260616_110755_244/spectr.txt
# qmax:	4
# ma:	1.68
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.828251
# [=>] Eabc:	0.84
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,730.818
0.0204082,731.136
0.0408163,732.098
0.0612245,733.724
0.0816327,736.053
0.102041,739.154
0.122449,743.195
0.142857,748.753
0.163265,754.427
0.183673,760.217
0.204082,767.335
0.22449,774.856
0.244898,782.494
0.265306,791.378
0.285714,800.686
0.306122,809.89
0.326531,820.213
0.346939,831.741
0.367347,843.444
0.387755,856.157
0.408163,869
0.428571,883.249
0.44898,897.461
0.469388,913.487
0.489796,929.129
0.510204,946.667
0.530612,965.327
0.55102,984.708
0.571429,1006.06
0.591837,1029.11
0.612245,1053.18
0.632653,1080.47
0.653061,1111.34
0.673469,1144.25
0.693878,1184.11
0.714286,1233.26
0.734694,1284.18
0.755102,1336.99
0.77551,1475.79
0.795918,1690.65
0.816327,1684.14
0.836735,1272.62
0.857143,800.344
0.877551,461.379
0.897959,371.736
0.918367,332.239
0.938776,284.957
0.959184,240.935
0.979592,208.355
1,183.818
