# 20251205_151036
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_145932_077/spectr.txt
# qmax:	4
# ma:	0.725714
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.334761
# [=>] Eabc:	0.362857
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,2515.81
0.0204082,2520.39
0.0408163,2539.65
0.0612245,2570.41
0.0816327,2612.92
0.102041,2668.33
0.122449,2736.71
0.142857,2817.94
0.163265,2913.74
0.183673,3027.9
0.204082,3160.58
0.22449,3317.99
0.244898,3515.26
0.265306,3774.97
0.285714,4135.68
0.306122,4890.07
0.326531,4842.38
0.346939,3055.77
0.367347,1361.93
0.387755,773.77
0.408163,580.871
0.428571,431.259
0.44898,330.776
0.469388,260.036
0.489796,208.329
0.510204,168.044
0.530612,137.888
0.55102,113.287
0.571429,94.7162
0.591837,79.3407
0.612245,67.0723
0.632653,56.5876
0.653061,48.6054
0.673469,41.6679
0.693878,36.0333
0.714286,31.1183
0.734694,27.0628
0.755102,23.7256
0.77551,20.771
0.795918,18.2822
0.816327,16.0525
0.836735,14.2491
0.857143,12.6383
0.877551,11.3425
0.897959,10.085
0.918367,8.99394
0.938776,8.00328
0.959184,7.28171
0.979592,6.61203
1,5.98402
