# 20250617_160903
# primespec:	data/examplescenario/primaryspec/spec_20250617_160336_138/spectr.txt
# qmax:	4
# ma:	1.07429
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.51858
# [=>] Eabc:	0.537145
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,862.169
0.0204082,861.87
0.0408163,865.344
0.0612245,871.126
0.0816327,879.009
0.102041,888.954
0.122449,901.303
0.142857,915.351
0.163265,931.366
0.183673,948.932
0.204082,968.029
0.22449,988.024
0.244898,1009.54
0.265306,1031.65
0.285714,1053.17
0.306122,1076.78
0.326531,1102.2
0.346939,1126.98
0.367347,1151.12
0.387755,1176.49
0.408163,1204.8
0.428571,1236.25
0.44898,1275.79
0.469388,1318.9
0.489796,1309.28
0.510204,1181.02
0.530612,963.898
0.55102,724.936
0.571429,534.379
0.591837,415.873
0.612245,337.539
0.632653,283.031
0.653061,239.808
0.673469,203.669
0.693878,175.285
0.714286,151.399
0.734694,131.575
0.755102,114.937
0.77551,100.517
0.795918,88.2352
0.816327,77.843
0.836735,69.1178
0.857143,61.1761
0.877551,54.6142
0.897959,48.9689
0.918367,43.9688
0.938776,39.3595
0.959184,35.4533
0.979592,31.9952
1,28.8036
