# 20260616_164251
# primespec:	data/XeXe544_cc_(0,5)plus15/primaryspec/spec_20260616_155446_093/spectr.txt
# qmax:	4
# ma:	0.817143
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.383837
# [=>] Eabc:	0.408571
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1642.96
0.0204082,1647.19
0.0408163,1655.94
0.0612245,1670.72
0.0816327,1691.17
0.102041,1718.74
0.122449,1751.27
0.142857,1792.16
0.163265,1839.06
0.183673,1893.81
0.204082,1959.22
0.22449,2036.53
0.244898,2124.72
0.265306,2238.38
0.285714,2368.43
0.306122,2607.32
0.326531,2749.98
0.346939,3259.84
0.367347,3932.01
0.387755,2935.7
0.408163,1198.08
0.428571,517.387
0.44898,451.494
0.469388,338.002
0.489796,216.161
0.510204,171.915
0.530612,146.972
0.55102,118.916
0.571429,97.0806
0.591837,81.4341
0.612245,69.1033
0.632653,58.3958
0.653061,49.3456
0.673469,42.3317
0.693878,36.1304
0.714286,31.6342
0.734694,64.8914
0.755102,24.3919
0.77551,21.2598
0.795918,18.6494
0.816327,16.2281
0.836735,14.4615
0.857143,12.9936
0.877551,11.6404
0.897959,10.4972
0.918367,9.20099
0.938776,8.30824
0.959184,7.42678
0.979592,6.8295
1,6.20511
