# 20251205_145752
# initdata:	data/PbPb276_cc_(0,5)/initdata.csv
# freezeout file: 	data/PbPb276_cc_(0,5)/freezeout.csv
# particle mass:	0.382857
# NpT:	400
# pTmax:	4
# epsabs:	0
# epsrel:	1e-05
# integr iter:	10000
pT,spec
0,81775
0.0100251,78559.7
0.0200501,69615.8
0.0300752,56825
0.0401003,42659.6
0.0501253,29454.1
0.0601504,18807.8
0.0701754,11320.5
0.0802005,6712.64
0.0902256,4213.08
0.100251,2991.94
0.110276,2436.41
0.120301,2196.11
0.130326,2078.81
0.140351,1948.21
0.150376,1714.91
0.160401,1384.6
0.170426,1060.19
0.180451,853.816
0.190476,782.862
0.200501,759.683
0.210526,689.434
0.220551,566.876
0.230576,464.017
0.240602,430.509
0.250627,432.565
0.260652,402.378
0.270677,326.91
0.280702,258.261
0.290727,237.701
0.300752,241.408
0.310777,219.855
0.320802,169.3
0.330827,132.806
0.340852,134.547
0.350877,146.583
0.360902,133.519
0.370927,103.859
0.380952,91.6343
0.390977,101.665
0.401003,104.051
0.411028,82.5161
0.421053,58.2921
0.431078,54.6553
0.441103,61.7457
0.451128,56.3799
0.461153,40.5595
0.471178,35.749
0.481203,45.7738
0.491228,50.9457
0.501253,40.832
0.511278,29.5914
0.521303,30.3905
0.531328,34.2348
0.541353,27.6136
0.551378,16.2365
0.561404,14.5328
0.571429,21.1063
0.581454,22.5314
0.591479,16.8307
0.601504,15.2395
0.611529,20.9861
0.621554,23.3745
0.631579,16.5779
0.641604,9.31428
0.651629,9.44899
0.661654,11.699
0.671679,8.9478
0.681704,5.23405
0.691729,7.50507
0.701754,12.4096
0.711779,12.1044
0.721805,7.80738
0.73183,6.75192
0.741855,9.06957
0.75188,8.43796
0.761905,4.23365
0.77193,2.629
0.781955,5.35206
0.79198,6.98133
0.802005,5.0061
0.81203,3.77838
0.822055,5.79236
0.83208,6.99356
0.842105,4.41278
0.85213,1.56266
0.862155,1.98488
0.87218,3.34951
0.882206,2.57997
0.892231,1.6966
0.902256,3.52502
0.912281,5.84076
0.922306,5.07165
0.932331,2.55492
0.942356,1.89313
0.952381,2.70277
0.962406,2.13164
0.972431,0.597036
0.982456,0.834962
0.992481,2.52921
1.00251,2.85311
1.01253,1.65192
1.02256,1.41973
1.03258,2.4328
1.04261,2.37445
1.05263,0.897627
1.06266,0.327532
1.07268,1.34608
1.08271,1.91037
1.09273,1.20859
1.10276,1.00392
1.11278,2.03011
1.12281,2.47851
1.13283,1.35265
1.14286,0.248431
1.15288,0.396188
1.16291,0.726324
1.17293,0.344263
1.18296,0.311652
1.19298,1.34391
1.20301,2.09859
1.21303,1.48529
1.22306,0.613341
1.23308,0.725368
1.24311,1.0777
1.25313,0.61933
1.26316,0.0526861
1.27318,0.403734
1.28321,1.02674
1.29323,0.852562
1.30326,0.351808
1.31328,0.491825
1.32331,0.862341
1.33333,0.573971
1.34336,0.0440351
1.35338,0.187393
1.36341,0.671437
1.37343,0.626915
1.38346,0.353568
1.39348,0.684281
1.40351,1.27326
1.41353,1.13117
1.42356,0.394077
1.43358,0.0305538
1.44361,0.167846
1.45363,0.162112
1.46366,0.00913648
1.47368,0.254205
1.48371,0.7207
1.49373,0.695528
1.50376,0.248499
1.51378,0.104434
1.52381,0.318569
1.53383,0.296821
1.54386,0.0377287
1.55388,0.138266
1.56391,0.580906
1.57393,0.686758
1.58396,0.334615
1.59398,0.133858
1.60401,0.292667
1.61404,0.347374
1.62406,0.136359
1.63409,0.0602679
1.64411,0.226224
1.65414,0.258636
1.66416,0.117825
1.67419,0.219481
1.68421,0.569246
1.69424,0.636019
1.70426,0.283343
1.71429,0.0144902
1.72431,0.0852927
1.73434,0.155721
1.74436,0.0410976
1.75439,0.0437773
1.76441,0.278784
1.77444,0.384778
1.78446,0.187978
1.79449,0.0076259
1.80451,0.0424794
1.81454,0.0712945
1.82456,0.0029012
1.83459,0.102479
1.84461,0.41009
1.85464,0.535412
1.86466,0.314937
1.87469,0.11238
1.88471,0.183361
1.89474,0.279552
1.90476,0.171674
1.91479,0.0472737
1.92481,0.0867348
1.93484,0.127086
1.94486,0.0482751
1.95489,0.0404312
1.96491,0.195103
1.97494,0.26527
1.98496,0.117535
1.99499,0.00199754
2.00501,0.0925369
2.01504,0.176992
2.02506,0.0928619
2.03509,0.0558668
2.04511,0.238652
2.05514,0.407432
2.06516,0.310662
2.07519,0.0920664
2.08521,0.0012935
2.09524,0.00872314
2.10526,0.00598103
2.11529,0.0763705
2.12531,0.260812
2.13534,0.34929
2.14536,0.209993
2.15539,0.0556152
2.16541,0.0922727
2.17544,0.175528
2.18546,0.107657
2.19549,0.00589
2.20551,0.0599397
2.21554,0.167149
2.22556,0.133053
2.23559,0.0275178
2.24561,0.0288223
2.25564,0.0958144
2.26566,0.090344
2.27569,0.0562579
2.28571,0.096073
2.29574,0.135334
2.30576,0.0836111
2.31579,0.0656611
2.32581,0.212411
2.33584,0.373115
2.34586,0.321568
2.35589,0.121073
2.36591,0.00713039
2.37594,0.0205507
2.38596,0.0288931
2.39599,0.011944
2.40602,0.0528498
2.41604,0.117553
2.42607,0.0983327
2.43609,0.0246219
2.44612,0.00697258
2.45614,0.030328
2.46617,0.0139378
2.47619,0.00671816
2.48622,0.102942
2.49624,0.224328
2.50627,0.210859
2.51629,0.0886861
2.52632,0.0332352
2.53634,0.0910876
2.54637,0.140069
2.55639,0.111261
2.56642,0.0623653
2.57644,0.0350215
2.58647,0.010049
2.59649,0.00387456
2.60652,0.0549427
2.61654,0.116003
2.62657,0.100612
2.63659,0.0304045
2.64662,0.00381578
2.65664,0.0312616
2.66667,0.0353109
2.67669,0.00495476
2.68672,0.0137111
2.69674,0.0784299
2.70677,0.122807
2.71679,0.0979665
2.72682,0.0414208
2.73684,0.005792
2.74687,0.0108183
2.75689,0.0623312
2.76692,0.139865
2.77694,0.175668
2.78697,0.124072
2.79699,0.0401434
2.80702,0.0162527
2.81704,0.0565794
2.82707,0.0867948
2.83709,0.0699136
2.84712,0.0380016
2.85714,0.0211209
2.86717,0.0142146
2.87719,0.00957861
2.88722,0.00844027
2.89724,0.00844596
2.90727,0.0170582
2.91729,0.0529409
2.92732,0.100594
2.93734,0.105329
2.94737,0.0558163
2.95739,0.0234671
2.96742,0.0665725
2.97744,0.14
2.98747,0.157633
2.99749,0.105907
3.00752,0.0402845
3.01754,0.0052469
3.02757,0.00952356
3.03759,0.0449982
3.04762,0.081315
3.05764,0.0759627
3.06767,0.0312862
3.07769,0.00287242
3.08772,0.0166463
3.09774,0.0292268
3.10777,0.0102703
3.11779,0.00279791
3.12782,0.0469016
3.13784,0.0997358
3.14787,0.095819
3.15789,0.0444937
3.16792,0.0072095
3.17794,0.0127909
3.18797,0.0468278
3.19799,0.089097
3.20802,0.114066
3.21805,0.0924619
3.22807,0.0382834
3.2381,0.0148465
3.24812,0.0500415
3.25815,0.0881777
3.26817,0.0714668
3.2782,0.0241276
3.28822,0.00443688
3.29825,0.0153914
3.30827,0.0192176
3.3183,0.00791855
3.32832,0.00482006
3.33835,0.0178259
3.34837,0.0347353
3.3584,0.0463662
3.36842,0.0445963
3.37845,0.0234759
3.38847,0.00593992
3.3985,0.03294
3.40852,0.0990323
3.41855,0.13857
3.42857,0.107662
3.4386,0.0432266
3.44862,0.00975974
3.45865,0.0222007
3.46867,0.0503471
3.4787,0.065918
3.48872,0.0576497
3.49875,0.0293472
3.50877,0.00435124
3.5188,0.00475797
3.52882,0.0170518
3.53885,0.0124384
3.54887,0.00181218
3.5589,0.0221777
3.56892,0.0651882
3.57895,0.0771615
3.58897,0.0422863
3.599,0.00841055
3.60902,0.0139233
3.61905,0.0427966
3.62907,0.0661171
3.6391,0.0750508
3.64912,0.0629624
3.65915,0.0308692
3.66917,0.0160017
3.6792,0.0532625
3.68922,0.105053
3.69925,0.0988947
3.70927,0.0385912
3.7193,0.000706141
3.72932,0.0134923
3.73935,0.0252969
3.74937,0.00823002
3.7594,0.00236013
3.76942,0.029608
3.77945,0.0498239
3.78947,0.0358376
3.7995,0.0150023
3.80952,0.00771382
3.81955,0.00159215
3.82957,0.00875298
3.8396,0.0629254
3.84962,0.134718
3.85965,0.142505
3.86967,0.0796218
3.8797,0.0362776
3.88972,0.0581866
3.89975,0.0814271
3.90977,0.0524809
3.9198,0.013537
3.92982,0.0125969
3.93985,0.0221128
3.94987,0.00907144
3.9599,0.000832532
3.96992,0.0192032
3.97995,0.029042
3.98997,0.0117839
4,0.0104727
