# 20260615_161353
# primespec:	data/AuAu200_cc_(0,5)plus15/primaryspec/spec_20260615_155958_190/spectr.txt
# qmax:	4
# ma:	1.37143
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.671271
# [=>] Eabc:	0.685715
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,198.95
0.0204082,199.156
0.0408163,199.794
0.0612245,200.959
0.0816327,202.885
0.102041,204.794
0.122449,207.001
0.142857,209.39
0.163265,212.085
0.183673,215.199
0.204082,218.171
0.22449,221.342
0.244898,224.795
0.265306,228.387
0.285714,231.785
0.306122,235.135
0.326531,238.349
0.346939,241.578
0.367347,244.915
0.387755,247.79
0.408163,250.322
0.428571,252.601
0.44898,254.58
0.469388,255.898
0.489796,257.058
0.510204,257.254
0.530612,258.186
0.55102,260.529
0.571429,264.922
0.591837,268.016
0.612245,267.887
0.632653,258.775
0.653061,239.932
0.673469,216.278
0.693878,188.334
0.714286,158.977
0.734694,131.348
0.755102,109.897
0.77551,93.8834
0.795918,81.9811
0.816327,72.4756
0.836735,65.7256
0.857143,59.3896
0.877551,53.909
0.897959,49.1576
0.918367,44.5553
0.938776,40.312
0.959184,36.7949
0.979592,33.2318
1,30.2522
