# 20251208_100430
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251208_095009_029/spectr.txt
# qmax:	4
# ma:	0.382994
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.130656
# [=>] Eabc:	0.191497
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,8957.79
0.0204082,9036.14
0.0408163,9320.29
0.0612245,9850.08
0.0816327,10685.4
0.102041,12781
0.122449,13034.1
0.142857,6745.93
0.163265,2187.33
0.183673,1080.96
0.204082,700.045
0.22449,442.529
0.244898,303.682
0.265306,211.023
0.285714,151.239
0.306122,109.76
0.326531,80.6844
0.346939,62.7462
0.367347,47.8094
0.387755,37.1558
0.408163,29.0559
0.428571,23.3303
0.44898,19.3126
0.469388,15.2921
0.489796,12.5311
0.510204,10.5578
0.530612,8.92683
0.55102,7.55173
0.571429,6.1361
0.591837,5.34106
0.612245,4.75213
0.632653,4.03316
0.653061,3.49169
0.673469,3.01687
0.693878,2.71803
0.714286,2.40282
0.734694,2.05505
0.755102,1.8941
0.77551,1.74206
0.795918,1.51719
0.816327,1.33305
0.836735,1.19785
0.857143,1.13125
0.877551,1.01125
0.897959,0.911221
0.918367,0.843341
0.938776,0.776486
0.959184,0.715188
0.979592,0.638326
1,0.609656
