# 20251205_144635
# primespec:	data/AuAu200_cc_(0,5)/primaryspec/spec_20251205_143659_077/spectr.txt
# qmax:	4
# ma:	0.725714
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.334761
# [=>] Eabc:	0.362857
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,814.537
0.0204082,818.545
0.0408163,825.691
0.0612245,837.063
0.0816327,854.119
0.102041,872.822
0.122449,898.456
0.142857,924.541
0.163265,954.554
0.183673,988.943
0.204082,1022.36
0.22449,1044.97
0.244898,1045.76
0.265306,1012.85
0.285714,954.268
0.306122,867.027
0.326531,765.099
0.346939,664.085
0.367347,558.298
0.387755,457.401
0.408163,370.635
0.428571,297.587
0.44898,234.958
0.469388,186.088
0.489796,148.094
0.510204,117.421
0.530612,94.9701
0.55102,76.9461
0.571429,63.2951
0.591837,52.9072
0.612245,44.1811
0.632653,37.6787
0.653061,32.113
0.673469,27.7359
0.693878,24.182
0.714286,20.9448
0.734694,18.441
0.755102,16.0382
0.77551,14.054
0.795918,12.3238
0.816327,10.7637
0.836735,9.57063
0.857143,8.47254
0.877551,7.62671
0.897959,6.86866
0.918367,6.18487
0.938776,5.62697
0.959184,5.00312
0.979592,4.51056
1,4.02837
