# 20260616_114431
# initdata:	data/PbPb276_cc_(0,5)plus10/initdata.csv
# freezeout file: 	data/PbPb276_cc_(0,5)plus10/freezeout.csv
# particle mass:	1
# NpT:	400
# pTmax:	4
# epsabs:	0
# epsrel:	1e-05
# integr iter:	10000
pT,spec
0,46739.3
0.0100251,45917.7
0.0200501,43525.4
0.0300752,39771
0.0401003,34977.2
0.0501253,29544.1
0.0601504,23903.9
0.0701754,18469.6
0.0802005,13587
0.0902256,9497.31
0.100251,6316.57
0.110276,4038.45
0.120301,2557.86
0.130326,1709.61
0.140351,1311.42
0.150376,1199.22
0.160401,1246.47
0.170426,1365.57
0.180451,1500.02
0.190476,1607.5
0.200501,1657.88
0.210526,1633.06
0.220551,1533.67
0.230576,1381.55
0.240602,1212.94
0.250627,1063.41
0.260652,952.314
0.270677,876.394
0.280702,816.625
0.290727,753.98
0.300752,683.103
0.310777,614.673
0.320802,565.065
0.330827,541.73
0.340852,535.924
0.350877,528.665
0.360902,505.145
0.370927,465.833
0.380952,425.086
0.390977,398.37
0.401003,388.981
0.411028,385.572
0.421053,372.52
0.431078,343.946
0.441103,308.79
0.451128,282.471
0.461153,272.827
0.471178,273.22
0.481203,269.246
0.491228,252.38
0.501253,227.735
0.511278,208.53
0.521303,202.899
0.531328,206.031
0.541353,205.289
0.551378,192.945
0.561404,173.621
0.571429,159.038
0.581454,155.706
0.591479,158.369
0.601504,155.928
0.611529,143.278
0.621554,126.539
0.631579,116.247
0.641604,116.028
0.651629,119.069
0.661654,115.96
0.671679,105.057
0.681704,93.922
0.691729,90.5161
0.701754,94.2386
0.711779,96.8645
0.721805,92.0333
0.73183,82.2769
0.741855,75.6498
0.75188,76.1566
0.761905,79.2369
0.77193,77.4071
0.781955,69.1494
0.79198,60.4865
0.802005,57.5973
0.81203,59.5318
0.822055,59.7507
0.83208,54.3721
0.842105,46.9245
0.85213,43.8616
0.862155,46.5336
0.87218,49.5838
0.882206,47.6564
0.892231,41.9636
0.902256,38.5442
0.912281,40.5209
0.922306,44.1435
0.932331,43.5272
0.942356,37.9995
0.952381,32.7799
0.962406,32.2816
0.972431,34.6566
0.982456,34.4399
0.992481,29.6997
1.00251,24.4554
1.01253,23.411
1.02256,25.9892
1.03258,27.3461
1.04261,24.8107
1.05263,21.2246
1.06266,20.9424
1.07268,23.9662
1.08271,25.969
1.09273,24.0111
1.10276,20.2737
1.11278,18.9392
1.12281,20.6519
1.13283,21.8338
1.14286,19.6779
1.15288,15.8726
1.16291,14.1862
1.17293,15.4067
1.18296,16.5377
1.19298,15.1253
1.20301,12.6024
1.21303,12.1197
1.22306,14.0538
1.23308,15.4832
1.24311,14.2618
1.25313,11.9316
1.26316,11.4579
1.27318,13.051
1.28321,13.9289
1.29323,12.2663
1.30326,9.73534
1.31328,9.13264
1.32331,10.514
1.33333,11.2573
1.34336,9.84456
1.35338,7.95852
1.36341,7.99735
1.37343,9.63385
1.38346,10.2999
1.39348,8.82141
1.40351,7.00207
1.41353,6.98539
1.42356,8.24397
1.43358,8.45798
1.44361,6.90635
1.45363,5.47036
1.46366,5.89482
1.47368,7.3233
1.48371,7.61042
1.49373,6.41173
1.50376,5.57164
1.51378,6.3474
1.52381,7.56383
1.53383,7.33329
1.54386,5.76068
1.55388,4.71221
1.56391,5.08875
1.57393,5.62264
1.58396,4.88067
1.59398,3.43586
1.60401,3.02615
1.61404,4.01226
1.62406,4.89971
1.63409,4.56865
1.64411,3.86489
1.65414,4.23089
1.66416,5.46691
1.67419,5.956
1.68421,4.99454
1.69424,3.77947
1.70426,3.64169
1.71429,4.17536
1.72431,3.97882
1.73434,2.8126
1.74436,1.95076
1.75439,2.27976
1.76441,3.03697
1.77444,3.02936
1.78446,2.42631
1.79449,2.4256
1.80451,3.35012
1.81454,4.0808
1.82456,3.67626
