# 20260615_153310
# primespec:	data/AuAu200_cc_(0,5)plus10/primaryspec/spec_20260615_151722_157/spectr.txt
# qmax:	4
# ma:	1.18286
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.574621
# [=>] Eabc:	0.59143
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,288.924
0.0204082,289.508
0.0408163,291.205
0.0612245,293.169
0.0816327,295.949
0.102041,298.808
0.122449,302.517
0.142857,306.606
0.163265,311.447
0.183673,316.575
0.204082,321.765
0.22449,327.594
0.244898,333.68
0.265306,338.986
0.285714,345.431
0.306122,351.459
0.326531,356.226
0.346939,361.443
0.367347,366.529
0.387755,370.879
0.408163,374.358
0.428571,378.03
0.44898,379.778
0.469388,379.268
0.489796,377.025
0.510204,369.627
0.530612,353.801
0.55102,332.605
0.571429,301.711
0.591837,265.062
0.612245,226.435
0.632653,193.464
0.653061,164.828
0.673469,140.257
0.693878,120.735
0.714286,104.279
0.734694,90.5542
0.755102,79.4343
0.77551,69.7004
0.795918,61.4884
0.816327,54.4709
0.836735,48.5021
0.857143,43.2026
0.877551,38.8653
0.897959,34.7804
0.918367,31.3656
0.938776,28.4114
0.959184,25.6195
0.979592,23.1845
1,21.0835
