# 20260616_151351
# primespec:	data/XeXe544_cc_(0,5)plus10/primaryspec/spec_20260616_144641_226/spectr.txt
# qmax:	4
# ma:	1.57714
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.776043
# [=>] Eabc:	0.78857
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,958.46
0.0204082,958.895
0.0408163,960.207
0.0612245,962.427
0.0816327,965.618
0.102041,969.919
0.122449,975.787
0.142857,982.013
0.163265,989.234
0.183673,997.192
0.204082,1006.02
0.22449,1015.81
0.244898,1026.42
0.265306,1038.27
0.285714,1051.09
0.306122,1064.93
0.326531,1080
0.346939,1096.55
0.367347,1113.86
0.387755,1132.79
0.408163,1153.08
0.428571,1175.7
0.44898,1199.35
0.469388,1225.52
0.489796,1254.07
0.510204,1285.24
0.530612,1319.68
0.55102,1357.45
0.571429,1399.96
0.591837,1448.96
0.612245,1505.32
0.632653,1572.91
0.653061,1668.39
0.673469,1749.55
0.693878,1968.32
0.714286,2111.73
0.734694,2177.17
0.755102,2593.6
0.77551,2300.23
0.795918,1238.48
0.816327,717.77
0.836735,620.099
0.857143,392.609
0.877551,254.563
0.897959,234.278
0.918367,200.314
0.938776,163.554
0.959184,145.237
0.979592,129.531
1,114.117
