# 20251205_144428
qT,primespec
0,4905.19
0.004004,4893.2
0.00800801,4880.13
0.012012,4857.82
0.016016,4817.07
0.02002,4765.37
0.024024,4701.79
0.028028,4622.68
0.032032,4531.95
0.036036,4423.98
0.04004,4302.09
0.044044,4164.86
0.048048,4011.26
0.0520521,3845.72
0.0560561,3664.58
0.0600601,3473.85
0.0640641,3274.05
0.0680681,3067.16
0.0720721,2860.48
0.0760761,2652.06
0.0800801,2451
0.0840841,2258.4
0.0880881,2076.84
0.0920921,1914.4
0.0960961,1765.95
0.1001,1638.87
0.104104,1532.1
0.108108,1441.6
0.112112,1370.99
0.116116,1314.23
0.12012,1266.92
0.124124,1228.43
0.128128,1194.68
0.132132,1158.48
0.136136,1121.28
0.14014,1079.98
0.144144,1031.03
0.148148,975.763
0.152152,916.388
0.156156,850.971
0.16016,785.588
0.164164,721.271
0.168168,659.857
0.172172,607.649
0.176176,560.957
0.18018,525.013
0.184184,499.518
0.188188,480.108
0.192192,468.753
0.196196,462.163
0.2002,455.842
0.204204,448.262
0.208208,439.59
0.212212,427.121
0.216216,407.55
0.22022,383.961
0.224224,356.282
0.228228,324.932
0.232232,294.753
0.236236,264.278
0.24024,238.574
0.244244,217.817
0.248248,201.302
0.252252,193.436
0.256256,188.827
0.26026,186.767
0.264264,187.381
0.268268,188.583
0.272272,188.494
0.276276,184.642
0.28028,178.51
0.284284,168.951
0.288288,154.986
0.292292,140.428
0.296296,124.07
0.3003,109.321
0.304304,96.6278
0.308308,86.1935
0.312312,81.504
0.316316,78.9932
0.32032,77.8622
0.324324,79.188
0.328328,81.9082
0.332332,82.6208
0.336336,81.9694
0.34034,80.7464
0.344344,77.0144
0.348348,69.8059
0.352352,62.2547
0.356356,53.4382
0.36036,45.7366
0.364364,39.4314
0.368368,34.5085
0.372372,33.4702
0.376376,34.0039
0.38038,34.9376
0.384384,37.1497
0.388388,40.6428
0.392392,41.9751
0.396396,42.2737
0.4004,42.4013
0.404404,40.7907
0.408408,36.6398
0.412412,32.51
0.416416,27.7308
0.42042,24.2342
0.424424,22.5956
0.428428,21.5034
0.432432,21.4324
0.436436,23.4393
0.44044,26.307
0.444444,29.0258
0.448448,31.8301
0.452452,32.5783
0.456456,32.2357
0.46046,31.5784
0.464464,29.641
0.468468,25.9531
0.472472,22.5154
0.476476,18.8366
0.48048,16.4034
0.484484,15.6145
0.488488,15.1408
0.492492,15.1475
0.496496,16.5661
0.500501,18.3849
0.504505,19.4659
0.508509,20.3419
0.512513,20.4817
0.516517,19.2501
0.520521,17.3505
0.524525,14.954
0.528529,12.0175
0.532533,9.6568
0.536537,7.43812
0.540541,6.26594
0.544545,6.33922
0.548549,6.72311
0.552553,7.29025
0.556557,8.57034
0.560561,9.78796
0.564565,10.0029
0.568569,10.1049
0.572573,10.0472
0.576577,8.87701
0.580581,7.34806
0.584585,5.84989
0.588589,4.47481
0.592593,4.12466
0.596597,4.2578
0.600601,4.52346
0.604605,5.21272
0.608609,6.7516
0.612613,8.13404
0.616617,9.29926
0.620621,10.0533
0.624625,9.93688
0.628629,9.412
0.632633,8.69237
0.636637,7.3399
0.640641,6.02424
0.644645,5.08848
0.648649,4.34325
0.652653,4.15994
0.656657,4.54484
0.660661,5.1958
0.664665,5.98949
0.668669,7.02344
0.672673,7.39683
0.676677,7.39037
0.680681,7.37542
0.684685,6.97065
0.688689,5.76252
0.692693,4.55479
0.696697,3.20558
0.700701,2.25051
0.704705,1.77526
0.708709,1.46325
0.712713,1.39587
0.716717,1.73386
0.720721,2.28796
0.724725,2.65696
0.728729,2.97924
0.732733,3.07142
0.736737,2.79496
0.740741,2.35009
0.744745,1.72787
0.748749,1.06005
0.752753,0.848022
0.756757,0.810043
0.760761,0.79243
0.764765,0.93974
0.768769,1.6201
0.772773,2.44192
0.776777,3.18884
0.780781,3.75483
0.784785,3.7893
0.788789,3.76202
0.792793,3.6966
0.796797,3.18642
0.800801,2.56992
0.804805,2.13394
0.808809,1.76923
0.812813,1.66441
0.816817,1.88133
0.820821,2.28922
0.824825,2.77708
0.828829,3.44886
0.832833,3.88848
0.836837,4.10011
0.840841,4.21903
0.844845,4.07764
0.848849,3.52264
0.852853,2.9039
0.856857,2.14284
0.860861,1.49594
0.864865,1.06204
0.868869,0.746902
0.872873,0.660621
0.876877,0.787015
0.880881,1.02048
0.884885,1.23276
0.888889,1.46542
0.892893,1.5563
0.896897,1.45598
0.900901,1.26802
0.904905,0.982668
0.908909,0.591898
0.912913,0.345222
0.916917,0.17793
0.920921,0.106174
0.924925,0.133399
0.928929,0.360477
0.932933,0.754212
0.936937,1.11436
0.940941,1.41757
0.944945,1.45729
0.948949,1.46386
0.952953,1.46061
0.956957,1.22776
0.960961,0.919045
0.964965,0.696706
0.968969,0.510993
0.972973,0.453026
0.976977,0.558022
0.980981,0.785862
0.984985,1.05197
0.988989,1.41604
0.992993,1.6783
0.996997,1.80634
1.001,1.88244
1.00501,1.82545
1.00901,1.55003
1.01301,1.23492
1.01702,0.844225
1.02102,0.522248
1.02503,0.325438
1.02903,0.194407
1.03303,0.158166
1.03704,0.228433
1.04104,0.394607
1.04505,0.528517
1.04905,0.653711
1.05305,0.706269
1.05706,0.649036
1.06106,0.537841
1.06507,0.35525
1.06907,0.144612
1.07307,0.0876193
1.07708,0.0812122
1.08108,0.0781032
1.08509,0.0988565
1.08909,0.268342
1.09309,0.569053
1.0971,0.788751
1.1011,0.963446
1.10511,0.979184
1.10911,0.947462
1.11311,0.895716
1.11712,0.718637
1.12112,0.525442
1.12513,0.4234
1.12913,0.35159
1.13313,0.326523
1.13714,0.421873
1.14114,0.650353
1.14515,0.88846
1.14915,1.17015
1.15315,1.36349
1.15716,1.44302
1.16116,1.49007
1.16517,1.45341
1.16917,1.2431
1.17317,0.999135
1.17718,0.712893
1.18118,0.46329
1.18519,0.303185
1.18919,0.189049
1.19319,0.152583
1.1972,0.193217
1.2012,0.28746
1.20521,0.370397
1.20921,0.454691
1.21321,0.495657
1.21722,0.464838
1.22122,0.399428
1.22523,0.306447
1.22923,0.173518
1.23323,0.096547
1.23724,0.0537133
1.24124,0.0332811
1.24525,0.0377845
1.24925,0.100479
1.25325,0.220655
1.25726,0.302179
1.26126,0.368378
1.26527,0.372494
1.26927,0.336983
1.27327,0.287451
1.27728,0.180055
1.28128,0.103173
1.28529,0.0950217
1.28929,0.10397
1.29329,0.120639
1.2973,0.189515
1.3013,0.357482
1.30531,0.516691
1.30931,0.67384
1.31331,0.754867
1.31732,0.749648
1.32132,0.735262
1.32533,0.69178
1.32933,0.542763
1.33333,0.383535
1.33734,0.199566
1.34134,0.0947701
1.34535,0.0747483
1.34935,0.0684829
1.35335,0.0662851
1.35736,0.0990415
1.36136,0.193769
1.36537,0.248019
1.36937,0.274527
1.37337,0.285623
1.37738,0.249574
1.38138,0.175772
1.38539,0.0853675
1.38939,0.0134433
1.39339,0.00425698
1.3974,0.0103972
1.4014,0.0539953
1.40541,0.135576
1.40941,0.241702
1.41341,0.342344
1.41742,0.408248
1.42142,0.456258
1.42543,0.456419
