# 20251208_111525
# primespec:	data/XeXe544_cc_(0,5)/primaryspec/spec_20251208_110432_272/spectr.txt
# qmax:	4
# ma:	1.84
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.909285
# [=>] Eabc:	0.92
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1284.51
0.0204082,1284.9
0.0408163,1286.1
0.0612245,1288.1
0.0816327,1290.93
0.102041,1294.63
0.122449,1299.25
0.142857,1304.88
0.163265,1311.7
0.183673,1320.15
0.204082,1328.75
0.22449,1338.9
0.244898,1348.95
0.265306,1360.66
0.285714,1372.5
0.306122,1385.9
0.326531,1400
0.346939,1415.42
0.367347,1432.07
0.387755,1449.92
0.408163,1468.31
0.428571,1488.98
0.44898,1511.07
0.469388,1534.43
0.489796,1559.74
0.510204,1586.27
0.530612,1614.58
0.55102,1646.48
0.571429,1679.59
0.591837,1716.46
0.612245,1756.61
0.632653,1799.76
0.653061,1847.07
0.673469,1898.75
0.693878,1958.88
0.714286,2024.51
0.734694,2101.78
0.755102,2192.24
0.77551,2297.8
0.795918,2445.92
0.816327,2596.84
0.836735,2924.9
0.857143,3189.02
0.877551,3538.35
0.897959,4192.69
0.918367,2779.71
0.938776,1147.11
0.959184,992.106
0.979592,576.001
1,397.824
