# 20251205_151222
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_150115_135/spectr.txt
# qmax:	4
# ma:	1.05714
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.509692
# [=>] Eabc:	0.52857
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1559.33
0.0204082,1560.85
0.0408163,1566.04
0.0612245,1575.06
0.0816327,1587.53
0.102041,1603.42
0.122449,1623.4
0.142857,1646.62
0.163265,1673.67
0.183673,1704.07
0.204082,1737.74
0.22449,1775.51
0.244898,1817.52
0.265306,1863.42
0.285714,1915.61
0.306122,1971.94
0.326531,2036.2
0.346939,2106.5
0.367347,2191.06
0.387755,2284.35
0.408163,2396.06
0.428571,2542.18
0.44898,2722.66
0.469388,3089.21
0.489796,3478.23
0.510204,2915.61
0.530612,1691.4
0.55102,858.595
0.571429,605.473
0.591837,487.612
0.612245,387.108
0.632653,316.329
0.653061,262.609
0.673469,220.458
0.693878,185.485
0.714286,158.85
0.734694,135.805
0.755102,117.942
0.77551,102.08
0.795918,89.6329
0.816327,78.4785
0.836735,69.1529
0.857143,60.9298
0.877551,54.0382
0.897959,48.0505
0.918367,43.0422
0.938776,38.2871
0.959184,34.3812
0.979592,30.9942
1,27.9321
