# 20251205_151011
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_145909_063/spectr.txt
# qmax:	4
# ma:	0.645714
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.290924
# [=>] Eabc:	0.322857
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,2971.05
0.0204082,2980.28
0.0408163,3007.48
0.0612245,3053.48
0.0816327,3117.86
0.102041,3201.34
0.122449,3307.38
0.142857,3433.16
0.163265,3586.76
0.183673,3772.39
0.204082,4004.28
0.22449,4311.84
0.244898,4766.26
0.265306,5671.17
0.285714,5300.29
0.306122,3027.47
0.326531,1287.71
0.346939,763.176
0.367347,564.794
0.387755,409.178
0.408163,311.549
0.428571,240.355
0.44898,190.878
0.469388,151.938
0.489796,123.265
0.510204,99.8529
0.530612,82.3569
0.55102,68.1725
0.571429,57.2798
0.591837,48.6667
0.612245,40.5862
0.632653,34.6558
0.653061,29.4287
0.673469,25.5603
0.693878,22.1278
0.714286,19.2773
0.734694,16.5684
0.755102,14.5156
0.77551,12.7622
0.795918,11.3656
0.816327,10.0635
0.836735,8.83663
0.857143,7.79845
0.877551,6.91277
0.897959,6.26792
0.918367,5.62123
0.938776,5.03403
0.959184,4.48647
0.979592,4.0866
1,3.69262
