# 20260616_164306
# primespec:	data/XeXe544_cc_(0,5)plus15/primaryspec/spec_20260616_155502_102/spectr.txt
# qmax:	4
# ma:	0.868571
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.411101
# [=>] Eabc:	0.434285
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1515.77
0.0204082,1518.78
0.0408163,1525.93
0.0612245,1538.97
0.0816327,1555.05
0.102041,1576.57
0.122449,1603.26
0.142857,1636.7
0.163265,1673.08
0.183673,1717.74
0.204082,1769.37
0.22449,1827.57
0.244898,1896.11
0.265306,1976.2
0.285714,2078.18
0.306122,2187.57
0.326531,2390.44
0.346939,2560.25
0.367347,2822.75
0.387755,3582.73
0.408163,3234.89
0.428571,1612.93
0.44898,610.016
0.469388,466.895
0.489796,394.787
0.510204,245.324
0.530612,183.686
0.55102,158.57
0.571429,130.576
0.591837,105.82
0.612245,88.1246
0.632653,75.3488
0.653061,63.7471
0.673469,54.8037
0.693878,47.0721
0.714286,41.008
0.734694,35.5494
0.755102,30.9769
0.77551,27.0686
0.795918,23.6999
0.816327,21.0776
0.836735,18.6337
0.857143,16.7032
0.877551,14.6897
0.897959,13.2311
0.918367,11.6904
0.938776,10.5968
0.959184,9.54385
0.979592,8.70479
1,7.79698
