# 20260615_160912
# primespec:	data/AuAu200_cc_(0,5)plus15/primaryspec/spec_20260615_155654_039/spectr.txt
# qmax:	4
# ma:	0.508571
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.212276
# [=>] Eabc:	0.254285
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,813.709
0.0204082,815.096
0.0408163,823.921
0.0612245,842.455
0.0816327,863.045
0.102041,880.921
0.122449,902.417
0.142857,928.585
0.163265,949.975
0.183673,885.013
0.204082,754.968
0.22449,591.613
0.244898,430.955
0.265306,298.969
0.285714,201.942
0.306122,146.032
0.326531,111.183
0.346939,85.1432
0.367347,68.4948
0.387755,54.9644
0.408163,43.5041
0.428571,35.5809
0.44898,28.5345
0.469388,22.8416
0.489796,19.0456
0.510204,15.481
0.530612,12.9829
0.55102,11.1426
0.571429,9.34678
0.591837,8.15155
0.612245,7.10136
0.632653,6.06085
0.653061,5.38981
0.673469,4.58572
0.693878,3.93816
0.714286,3.49111
0.734694,2.95363
0.755102,2.59393
0.77551,2.31316
0.795918,2.0089
0.816327,1.83668
0.836735,1.68185
0.857143,1.51808
0.877551,1.42449
0.897959,1.29255
0.918367,1.17547
0.938776,1.08205
0.959184,0.945136
0.979592,0.848846
1,0.774382
