# 20260615_161049
# primespec:	data/AuAu200_cc_(0,5)plus15/primaryspec/spec_20260615_155804_092/spectr.txt
# qmax:	4
# ma:	0.811429
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.380794
# [=>] Eabc:	0.405714
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,379.693
0.0204082,380.017
0.0408163,383.351
0.0612245,387.888
0.0816327,393.526
0.102041,401.342
0.122449,408.699
0.142857,418.145
0.163265,427.628
0.183673,436.172
0.204082,445.406
0.22449,452.009
0.244898,456.216
0.265306,461.343
0.285714,472.386
0.306122,482.356
0.326531,485.179
0.346939,462.94
0.367347,413.171
0.387755,353.636
0.408163,287.386
0.428571,222.876
0.44898,169.463
0.469388,132.116
0.489796,106.714
0.510204,87.8003
0.530612,74.7982
0.55102,64.3002
0.571429,55.2002
0.591837,48.0823
0.612245,41.4737
0.632653,35.5788
0.653061,31.1303
0.673469,27.0425
0.693878,23.4232
0.714286,20.6969
0.734694,18.2163
0.755102,15.9549
0.77551,14.2671
0.795918,12.5451
0.816327,11.0813
0.836735,9.90613
0.857143,8.72853
0.877551,7.80024
0.897959,7.06505
0.918367,6.25809
0.938776,5.67026
0.959184,5.17984
0.979592,4.68055
1,4.2956
