# 20251205_150834
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_145742_010/spectr.txt
# qmax:	4
# ma:	0.342857
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.098933
# [=>] Eabc:	0.171429
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,13765.8
0.0204082,13984.8
0.0408163,14671.3
0.0612245,16273.4
0.0816327,19285.2
0.102041,13612.9
0.122449,4624.8
0.142857,1643.14
0.163265,1005.74
0.183673,604.336
0.204082,377.013
0.22449,254.339
0.244898,173.571
0.265306,124.078
0.285714,88.4479
0.306122,62.9222
0.326531,48.4995
0.346939,37.5205
0.367347,28.3349
0.387755,22.0467
0.408163,17.4545
0.428571,14.2782
0.44898,11.6841
0.469388,9.16997
0.489796,7.87355
0.510204,6.746
0.530612,5.39032
0.55102,4.61427
0.571429,4.07484
0.591837,3.51639
0.612245,3.00692
0.632653,2.55539
0.653061,2.31555
0.673469,2.09033
0.693878,1.7803
0.714286,1.63933
0.734694,1.53226
0.755102,1.30065
0.77551,1.17812
0.795918,1.09635
0.816327,1.01884
0.836735,0.92774
0.857143,0.840069
0.877551,0.783689
0.897959,0.729314
0.918367,0.654672
0.938776,0.626471
0.959184,0.600341
0.979592,0.531672
1,0.492918
