# 20251208_101739
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251208_095943_417/spectr.txt
# qmax:	4
# ma:	1.71505
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.84602
# [=>] Eabc:	0.857525
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,908.054
0.0204082,908.422
0.0408163,909.522
0.0612245,911.394
0.0816327,914.068
0.102041,917.609
0.122449,922.137
0.142857,927.976
0.163265,935.135
0.183673,942.765
0.204082,950.779
0.22449,959.457
0.244898,968.694
0.265306,978.81
0.285714,989.541
0.306122,1001.24
0.326531,1013.92
0.346939,1026.8
0.367347,1040.81
0.387755,1055.53
0.408163,1071.36
0.428571,1088.3
0.44898,1105.48
0.469388,1124.54
0.489796,1143.61
0.510204,1165.28
0.530612,1187.75
0.55102,1212.35
0.571429,1237.63
0.591837,1265.86
0.612245,1296.55
0.632653,1330.12
0.653061,1366.84
0.673469,1408.98
0.693878,1456.87
0.714286,1511.09
0.734694,1574.23
0.755102,1652.97
0.77551,1746.34
0.795918,1916.61
0.816327,2171.57
0.836735,2112.92
0.857143,1527.89
0.877551,930.277
0.897959,578.099
0.918367,470.876
0.938776,397.243
0.959184,334.378
0.979592,286.9
1,249.945
