alpha,tau,r,Dtau,Dr
0.9413732698424339,8.023067963726746,9.871814890685663,-18.278295011440154,-4.587449826896516
0.9433929498166208,7.986224550249721,9.862549639215265,-18.20958259254448,-4.592163362503992
0.944543289912418,7.965297286641437,9.857262167428546,-18.174493249251327,-4.600144695507026
0.9458862147633796,7.940919514987078,9.851080684221252,-18.130854010210925,-4.60562707991776
0.9492575005799564,7.879975085851178,9.835525288364876,-18.023967234737995,-4.622061791483844
0.9522618407359221,7.825971821923978,9.821623670924238,-17.926404889673403,-4.63238294824432
0.954364346532245,7.7883531899329865,9.81187704146242,-17.858036520659194,-4.638788757627136
0.9555546876879107,7.767119189878204,9.806353436971236,-17.819121428349806,-4.641876205637524
0.9568973430696153,7.743223762666004,9.800118843674083,-17.77513975752808,-4.6450151286229975
0.9582433341228147,7.7193283354538025,9.79386482054053,-17.730907551157262,-4.6477264700893155
0.9636613446235629,7.6237466266050005,9.768661804994052,-17.551811097094415,-4.6546975939319495
0.9655118889676678,7.591323120512025,9.760047082617715,-17.490287119949933,-4.655653815602083
0.9675414614957027,7.5558939338583775,9.750597701331285,-17.422641319145004,-4.655907964737308
0.9687793280839082,7.534352606899408,9.744834429250371,-17.38130531645848,-4.655663099011996
0.9701541848612605,7.51048738658863,9.738433926866799,-17.335356408564696,-4.655081023803393
0.9736073948209353,7.450824335811683,9.722363524016734,-17.21962180257826,-4.6519133025562525
0.9775632977509991,7.382967231806993,9.703971285627912,-17.087257635392,-4.646528078889385
0.9799245520516919,7.342713905040725,9.693005843789967,-17.0076975383707,-4.641283728896082
0.9813737002109009,7.31810234302898,9.68628207210167,-16.95905256131332,-4.637999563751203
0.982587189390384,7.297547308107872,9.680655568054366,-16.920047786072836,-4.637509946620057
0.9838026381233073,7.276992273186765,9.674999216117477,-16.912812414567597,-4.6848769204997165
0.9886455484808246,7.194772133502333,9.65127066420033,-16.90148113056117,-4.902599773097712
0.9899751892364334,7.1723415301776186,9.64477314409772,-16.844253586577437,-4.880326144636603
0.9913518935552805,7.1491820136921955,9.638054239806396,-16.799740929661738,-4.879160264989608
0.9927760652048357,7.125293584046066,9.631113307944595,-16.747146606809498,-4.867755185573895
0.9961153524814709,7.069559187344534,9.614879593177253,-16.633707652696074,-4.854550906535849
0.9994781461133648,7.0138247906430005,9.598593725589707,-16.515254888893487,-4.83298021617879
1.0010393529426191,6.988083128224321,9.591055425345697,-16.46126779059747,-4.823819351886681
1.0024470744279865,6.964944644877263,9.58427105949057,-16.412426772729816,-4.8149559064621315
1.0038589885395777,6.941806161530204,9.577479040195215,-16.363645468583304,-4.806029251116621
1.009549185498211,6.84925222814197,9.550240074562787,-16.16776595391137,-4.767647730406296
1.0116326180301258,6.8156422638159535,9.540322668567143,-16.096319187701933,-4.752571142925365
1.0133204910921148,6.788522258140656,9.53231113755555,-16.038835053497337,-4.740439986655998
1.0146085123617916,6.767892211116078,9.526211611439933,-15.994858320099482,-4.730646457235665
1.016050216943401,6.744867516698644,9.519399004920807,-15.946235435705185,-4.720324767476729
1.0174963525292666,6.721842822281211,9.512581257467652,-15.895979053949041,-4.707112496875747
1.023325761968685,6.629744044611476,9.485263320831553,-15.723466949408468,-4.700109145033872
1.02588571825193,6.5896582510621,9.47335193217432,-15.603260924096249,-4.620793782717742
1.028388178677003,6.5505516174065574,9.461542032127422,-15.67276442613541,-4.853689538992784
1.0297226099528936,6.529633301809663,9.455016188928017,-15.663588723850026,-4.901665772681682
1.031179862193422,6.50686040749673,9.447910711918144,-15.589446442749821,-4.847611016458977
1.0348437723017916,6.449928171714397,9.430143997382926,-15.492076785060853,-4.857143614659307
1.0391181540428052,6.384092855940429,9.4095979903012,-15.32643704740246,-4.77882906979608
1.0417730919752508,6.343513801644224,9.39693598340986,-15.239852664017981,-4.755344807474724
1.043482166110844,6.317517669326209,9.388825970872405,-15.18178534758815,-4.735645666681566
1.044947214255619,6.295311443644628,9.381899610496529,-15.132879929497058,-4.719748084729947
1.046417021056598,6.273105217963045,9.374974678577258,-15.08363257042535,-4.7030796032787405
1.052344337736949,6.184280315236717,9.347293154439228,-14.888244969933849,-4.636942793099257
1.0563530661895326,6.124858846318798,9.328795400087031,-14.758193583953808,-4.5919437219361825
1.0583915939373914,6.094840811209286,9.319458258618615,-14.692592281106085,-4.568743319157203
1.0601283244687134,6.06937180047928,9.311540375322856,-14.637318149120597,-4.549438617275453
