# 20251205_151458
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_150340_221/spectr.txt
# qmax:	4
# ma:	1.54857
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.761523
# [=>] Eabc:	0.774285
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1010.15
0.0204082,1010.67
0.0408163,1012.24
0.0612245,1014.91
0.0816327,1018.78
0.102041,1024.11
0.122449,1031.12
0.142857,1039.01
0.163265,1047.58
0.183673,1057.36
0.204082,1067.83
0.22449,1079.14
0.244898,1091.49
0.265306,1105.25
0.285714,1119.97
0.306122,1135.63
0.326531,1152.76
0.346939,1170.91
0.367347,1190.17
0.387755,1210.75
0.408163,1232.58
0.428571,1256.02
0.44898,1280.73
0.469388,1307.6
0.489796,1336.62
0.510204,1367.49
0.530612,1401.67
0.55102,1438.86
0.571429,1480.09
0.591837,1526.25
0.612245,1579.4
0.632653,1640.64
0.653061,1712.94
0.673469,1803.33
0.693878,1912.55
0.714286,2119.59
0.734694,2398.95
0.755102,2252.59
0.77551,1538.26
0.795918,893.085
0.816327,576.535
0.836735,471.982
0.857143,393.782
0.877551,329.218
0.897959,281.951
0.918367,243.298
0.938776,212.682
0.959184,186.221
0.979592,164.739
1,146.279
