# 20251205_150342
# initdata:	data/PbPb276_cc_(0,5)/initdata.csv
# freezeout file: 	data/PbPb276_cc_(0,5)/freezeout.csv
# particle mass:	1.55429
# NpT:	400
# pTmax:	4
# epsabs:	0
# epsrel:	1e-05
# integr iter:	10000
pT,spec
0,110366
0.0100251,108114
0.0200501,101600
0.0300752,91518.6
0.0401003,78910.3
0.0501253,65017.6
0.0601504,51104.4
0.0701754,38285.6
0.0802005,27384.3
0.0902256,18848.7
0.100251,12740.9
0.110276,8796.6
0.120301,6539.64
0.130326,5419.05
0.140351,4933.43
0.150376,4712.05
0.160401,4539.29
0.170426,4328.92
0.180451,4071.89
0.190476,3785.31
0.200501,3482.95
0.210526,3170.93
0.220551,2858.05
0.230576,2563.99
0.240602,2315.14
0.250627,2129.81
0.260652,2004.66
0.270677,1914.09
0.280702,1824.69
0.290727,1715.61
0.300752,1590.05
0.310777,1469.65
0.320802,1376.01
0.330827,1313.45
0.340852,1266.14
0.350877,1211.4
0.360902,1137.93
0.370927,1054.23
0.380952,980.293
0.390977,930.06
0.401003,899.623
0.411028,871.251
0.421053,829.367
0.431078,774.177
0.441103,720.823
0.451128,685.017
0.461153,668.461
0.471178,657.507
0.481203,636.112
0.491228,600.738
0.501253,563.025
0.511278,537.844
0.521303,528.468
0.531328,523.427
0.541353,507.974
0.551378,478.656
0.561404,446.318
0.571429,424.674
0.581454,416.356
0.591479,410.742
0.601504,395.626
0.611529,370.237
0.621554,345.807
0.631579,333.251
0.641604,331.408
0.651629,328.572
0.661654,315.494
0.671679,295.357
0.681704,279.746
0.691729,275.205
0.701754,275.724
0.711779,269.599
0.721805,252.832
0.73183,233.663
0.741855,223.073
0.75188,222.312
0.761905,221.887
0.77193,212.995
0.781955,197.782
0.79198,186.418
0.802005,184.769
0.81203,187.586
0.822055,185.193
0.83208,175.169
0.842105,164.679
0.85213,160.916
0.862155,161.953
0.87218,159.458
0.882206,149.615
0.892231,138.098
0.902256,132.761
0.912281,133.56
0.922306,132.853
0.932331,125.595
0.942356,116.092
0.952381,112.344
0.962406,115.397
0.972431,117.802
0.982456,113.292
0.992481,104.891
1.00251,100.668
1.01253,102.78
1.02256,104.505
1.03258,99.2598
1.04261,89.4958
1.05263,83.4852
1.06266,84.3794
1.07268,86.3176
1.08271,82.7021
1.09273,75.2024
1.10276,71.2381
1.11278,73.6541
1.12281,76.9131
1.13283,74.8674
1.14286,69.0561
1.15288,66.0476
1.16291,67.9057
1.17293,69.3777
1.18296,65.56
1.19298,58.8822
1.20301,55.5115
1.21303,56.6091
1.22306,57.0823
1.23308,53.3507
1.24311,48.5895
1.25313,47.8998
1.26316,50.72
1.27318,51.6986
1.28321,48.5526
1.29323,45.1798
1.30326,45.5565
1.31328,47.7194
1.32331,46.8133
1.33333,42.4351
1.34336,39.1452
1.35338,39.5115
1.36341,40.3874
1.37343,38.0351
1.38346,34.0965
1.39348,33.1339
1.40351,35.5092
1.41353,36.6501
1.42356,33.963
1.43358,30.7964
1.44361,31.2906
1.45363,33.964
1.46366,33.9087
1.47368,30.2469
1.48371,27.4157
1.49373,28.3608
1.50376,30.1526
1.51378,28.6793
1.52381,25.0143
1.53383,23.6203
1.54386,25.3734
1.55388,26.3304
1.56391,24.0016
1.57393,21.178
1.58396,21.4291
1.59398,23.5313
1.60401,23.5536
1.61404,21.0819
1.62406,19.6913
1.63409,21.1386
1.64411,22.6356
1.65414,21.3644
1.66416,18.8107
1.67419,18.1115
1.68421,19.0071
1.69424,18.5732
1.70426,16.2331
1.71429,14.7011
1.72431,15.4683
1.73434,16.4467
1.74436,15.6097
1.75439,14.4221
1.76441,15.2846
1.77444,17.2917
1.78446,17.4607
1.79449,15.4808
1.80451,14.1235
1.81454,14.6509
1.82456,14.8507
1.83459,12.917
1.84461,10.6455
1.85464,10.5839
1.86466,11.8997
1.87469,11.8617
1.88471,10.4421
1.89474,10.3198
1.90476,12.268
1.91479,13.6407
1.92481,12.5204
1.93484,10.6901
1.94486,10.5969
1.95489,11.4428
1.96491,10.7977
1.97494,8.81591
1.98496,7.96545
1.99499,8.89472
2.00501,9.4803
2.01504,8.50733
2.02506,7.6236
2.03509,8.35358
2.04511,9.42066
2.05514,8.93798
2.06516,7.61396
2.07519,7.4887
2.08521,8.47184
2.09524,8.62451
2.10526,7.56232
2.11529,7.03549
2.12531,7.77525
2.13534,8.17755
2.14536,7.10141
2.15539,5.86791
2.16541,5.9881
2.17544,6.61083
2.18546,6.12272
2.19549,5.05484
2.20551,5.19677
2.21554,6.47407
2.22556,7.04012
2.23559,6.39993
2.24561,6.11607
2.25564,6.91977
2.26566,7.32962
2.27569,6.20045
2.28571,4.7472
2.29574,4.53767
2.30576,4.97742
2.31579,4.59841
2.32581,3.75784
2.33584,3.97808
2.34586,5.16364
2.35589,5.6504
2.36591,4.99583
2.37594,4.61061
2.38596,5.19438
2.39599,5.5406
2.40602,4.75678
2.41604,3.89445
2.42607,4.11378
2.43609,4.68089
2.44612,4.32622
2.45614,3.49153
2.46617,3.48689
2.47619,4.13493
2.48622,4.11741
2.49624,3.34453
2.50627,3.08668
2.51629,3.68614
2.52632,3.99313
2.53634,3.50617
2.54637,3.31009
2.55639,4.08951
2.56642,4.78312
2.57644,4.32477
2.58647,3.41397
2.59649,3.22778
2.60652,3.42407
2.61654,2.95078
2.62657,2.09085
2.63659,2.02481
2.64662,2.73882
2.65664,3.06593
2.66667,2.75055
2.67669,2.79642
2.68672,3.51813
2.69674,3.86767
2.70677,3.2624
2.71679,2.61385
2.72682,2.72681
2.73684,2.96827
2.74687,2.54392
2.75689,1.98731
2.76692,2.16428
2.77694,2.66096
2.78697,2.50907
2.79699,1.91357
2.80702,1.84858
2.81704,2.29618
2.82707,2.33803
2.83709,1.88143
2.84712,1.83597
2.85714,2.43088
2.86717,2.76249
2.87719,2.39167
