# 20250803_185439
# primespec:	data/examplescenario/primaryspec/spec_20250803_184750_129/spectr.txt
# qmax:	4
# ma:	1.02286
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.491895
# [=>] Eabc:	0.51143
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,899.386
0.0204082,900.242
0.0408163,903.891
0.0612245,910.341
0.0816327,919.345
0.102041,930.9
0.122449,944.961
0.142857,961.15
0.163265,979.26
0.183673,999.323
0.204082,1020.4
0.22449,1042.86
0.244898,1065.78
0.265306,1091.06
0.285714,1116.14
0.306122,1139.59
0.326531,1164.87
0.346939,1191.36
0.367347,1220.22
0.387755,1249.02
0.408163,1282.49
0.428571,1333.38
0.44898,1375.48
0.469388,1344.27
0.489796,1173.85
0.510204,907.114
0.530612,729.945
0.55102,488.248
0.571429,381.826
0.591837,314.403
0.612245,263.984
0.632653,223.231
0.653061,190.077
0.673469,163.218
0.693878,141.808
0.714286,122.644
0.734694,107.423
0.755102,93.7978
0.77551,82.8495
0.795918,72.9085
0.816327,64.3653
0.836735,56.9541
0.857143,50.4498
0.877551,44.8348
0.897959,39.9798
0.918367,35.8614
0.938776,32.1144
0.959184,28.957
0.979592,26.1151
1,23.6732
