# 20260616_150951
# primespec:	data/XeXe544_cc_(0,5)plus10/primaryspec/spec_20260616_144210_088/spectr.txt
# qmax:	4
# ma:	0.788571
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.368593
# [=>] Eabc:	0.394286
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,2157.28
0.0204082,2162.62
0.0408163,2174.68
0.0612245,2195.04
0.0816327,2224.09
0.102041,2261.81
0.122449,2308.83
0.142857,2366.4
0.163265,2436.14
0.183673,2516.22
0.204082,2612.76
0.22449,2725.87
0.244898,2867.1
0.265306,3036.05
0.285714,3281.95
0.306122,3605.07
0.326531,3960.31
0.346939,5661.22
0.367347,4551.53
0.387755,1927.92
0.408163,703.401
0.428571,596.03
0.44898,433.22
0.469388,270.335
0.489796,220.83
0.510204,181.226
0.530612,143.906
0.55102,116.453
0.571429,96.7254
0.591837,80.7874
0.612245,68.1435
0.632653,57.8362
0.653061,49.1074
0.673469,42.2022
0.693878,35.8302
0.714286,31.2144
0.734694,27.0808
0.755102,23.9706
0.77551,20.8177
0.795918,18.3281
0.816327,15.9066
0.836735,14.2576
0.857143,12.7106
0.877551,11.4655
0.897959,10.0566
0.918367,9.02407
0.938776,8.04604
0.959184,7.46439
0.979592,6.69041
1,6.05749
