# 20260615_160949
# primespec:	data/AuAu200_cc_(0,5)plus15/primaryspec/spec_20260615_155721_059/spectr.txt
# qmax:	4
# ma:	0.622857
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.278186
# [=>] Eabc:	0.311428
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,552.588
0.0204082,550.878
0.0408163,557.807
0.0612245,565.91
0.0816327,579.614
0.102041,592.295
0.122449,605.719
0.142857,617.842
0.163265,626.883
0.183673,641.826
0.204082,660.023
0.22449,672.583
0.244898,647.26
0.265306,579.999
0.285714,472.722
0.306122,353.544
0.326531,258.961
0.346939,187.797
0.367347,137.957
0.387755,108.231
0.408163,87.2968
0.428571,71.1376
0.44898,59.9071
0.469388,50.036
0.489796,41.5064
0.510204,35.104
0.530612,29.3391
0.55102,24.5747
0.571429,21.103
0.591837,17.7843
0.612245,15.1912
0.632653,13.2299
0.653061,11.2153
0.673469,9.77367
0.693878,8.51984
0.714286,7.2797
0.734694,6.43301
0.755102,5.67622
0.77551,4.94832
0.795918,4.44566
0.816327,3.95842
0.836735,3.52248
0.857143,3.23781
0.877551,2.89071
0.897959,2.59165
0.918367,2.37581
0.938776,2.10004
0.959184,1.88466
0.979592,1.70424
1,1.5137
