# 20251208_100842
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251208_095315_153/spectr.txt
# qmax:	4
# ma:	0.808703
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.379342
# [=>] Eabc:	0.404352
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,2174.9
0.0204082,2179.27
0.0408163,2192.02
0.0612245,2213.55
0.0816327,2242.86
0.102041,2281.31
0.122449,2328.61
0.142857,2384.58
0.163265,2449.04
0.183673,2524.16
0.204082,2611.85
0.22449,2710.36
0.244898,2826.6
0.265306,2964.58
0.285714,3130.45
0.306122,3346.71
0.326531,3632.34
0.346939,4248.01
0.367347,4460.66
0.387755,3059.65
0.408163,1496.84
0.428571,798.594
0.44898,596.822
0.469388,455.624
0.489796,352.309
0.510204,280.514
0.530612,225.63
0.55102,184.931
0.571429,152.386
0.591837,127.391
0.612245,107.004
0.632653,90.6781
0.653061,77.3929
0.673469,65.9787
0.693878,56.8343
0.714286,48.9871
0.734694,42.8597
0.755102,37.1594
0.77551,32.7129
0.795918,28.5259
0.816327,25.1926
0.836735,22.3
0.857143,19.8658
0.877551,17.6418
0.897959,15.7489
0.918367,14.0477
0.938776,12.6099
0.959184,11.3904
0.979592,10.22
1,9.2768
