# 20260616_115511
# primespec:	data/PbPb276_cc_(0,5)plus10/primaryspec/spec_20260616_114206_041/spectr.txt
# qmax:	4
# ma:	0.52
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.219089
# [=>] Eabc:	0.26
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,2707.5
0.0204082,2723.27
0.0408163,2763.61
0.0612245,2828.6
0.0816327,2920.35
0.102041,3038.17
0.122449,3196.17
0.142857,3374.23
0.163265,3600.49
0.183673,4197.2
0.204082,4462.24
0.22449,3206.93
0.244898,1553.18
0.265306,699
0.285714,466.941
0.306122,361.018
0.326531,265.626
0.346939,193.793
0.367347,145.792
0.387755,112.498
0.408163,88.8076
0.428571,70.7571
0.44898,57.0016
0.469388,45.9705
0.489796,37.7349
0.510204,30.7922
0.530612,25.665
0.55102,21.341
0.571429,18.2168
0.591837,15.3989
0.612245,13.2054
0.632653,11.1321
0.653061,9.58701
0.673469,8.24315
0.693878,7.29396
0.714286,6.3938
0.734694,5.65966
0.755102,4.87974
0.77551,4.27976
0.795918,3.73552
0.816327,3.40725
0.836735,3.06273
0.857143,2.78603
0.877551,2.43298
0.897959,2.17888
0.918367,1.92755
0.938776,1.788
0.959184,1.63448
0.979592,1.50812
1,1.34199
