# 20251208_111520
# primespec:	data/XeXe544_cc_(0,5)/primaryspec/spec_20251208_110425_269/spectr.txt
# qmax:	4
# ma:	1.82286
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.900613
# [=>] Eabc:	0.91143
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1297.78
0.0204082,1298.19
0.0408163,1299.41
0.0612245,1301.65
0.0816327,1304.58
0.102041,1308.4
0.122449,1313.18
0.142857,1319.01
0.163265,1326.13
0.183673,1334.9
0.204082,1343.64
0.22449,1353.74
0.244898,1364.65
0.265306,1376.25
0.285714,1388.73
0.306122,1402.16
0.326531,1417.13
0.346939,1432.54
0.367347,1449.8
0.387755,1467.81
0.408163,1487.4
0.428571,1508.49
0.44898,1531.28
0.469388,1555.26
0.489796,1581.05
0.510204,1609.11
0.530612,1638.94
0.55102,1673.03
0.571429,1707.02
0.591837,1745.52
0.612245,1785.8
0.632653,1831.25
0.653061,1880.85
0.673469,1936.31
0.693878,1999.97
0.714286,2070.35
0.734694,2152.96
0.755102,2249.68
0.77551,2368.14
0.795918,2529.26
0.816327,2713.11
0.836735,3117.08
0.857143,3254.74
0.877551,3987.84
0.897959,3873.29
0.918367,1834.32
0.938776,996.201
0.959184,797.547
0.979592,458.164
1,387.881
