# 20251205_151054
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_145950_087/spectr.txt
# qmax:	4
# ma:	0.782857
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.365536
# [=>] Eabc:	0.391429
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,2255.27
0.0204082,2258.33
0.0408163,2272.14
0.0612245,2295.43
0.0816327,2327.79
0.102041,2370.25
0.122449,2423.04
0.142857,2484.45
0.163265,2557.09
0.183673,2641.78
0.204082,2739.05
0.22449,2850.62
0.244898,2983.62
0.265306,3140.42
0.285714,3344.96
0.306122,3598.56
0.326531,4103.25
0.346939,4675.68
0.367347,3753.62
0.387755,1960.07
0.408163,920.775
0.428571,647.778
0.44898,496.185
0.469388,379.081
0.489796,299.005
0.510204,240.427
0.530612,194.519
0.55102,159.497
0.571429,131.88
0.591837,109.936
0.612245,93.3719
0.632653,78.5284
0.653061,67.3536
0.673469,57.4038
0.693878,49.4269
0.714286,42.5521
0.734694,37.3411
0.755102,32.5345
0.77551,28.6345
0.795918,24.9953
0.816327,21.9497
0.836735,19.4693
0.857143,17.3568
0.877551,15.5031
0.897959,13.7501
0.918367,12.2818
0.938776,10.9471
0.959184,9.93731
0.979592,8.95627
1,8.13254
