# 20251205_151652
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_150520_284/spectr.txt
# qmax:	4
# ma:	1.90857
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.94396
# [=>] Eabc:	0.954285
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,806.727
0.0204082,806.983
0.0408163,807.749
0.0612245,809.045
0.0816327,810.882
0.102041,813.288
0.122449,816.303
0.142857,819.981
0.163265,824.428
0.183673,829.888
0.204082,836.739
0.22449,843.602
0.244898,850.577
0.265306,858.105
0.285714,866.367
0.306122,874.799
0.326531,883.837
0.346939,893.234
0.367347,903.303
0.387755,914.133
0.408163,925.14
0.428571,937.136
0.44898,949.599
0.469388,962.453
0.489796,976.323
0.510204,990.591
0.530612,1005.65
0.55102,1021.87
0.571429,1038.27
0.591837,1056.86
0.612245,1075.71
0.632653,1096.46
0.653061,1118.18
0.673469,1141.4
0.693878,1167.21
0.714286,1195.23
0.734694,1225.82
0.755102,1259.98
0.77551,1297.57
0.795918,1341.04
0.816327,1389.91
0.836735,1450.36
0.857143,1522.73
0.877551,1616.16
0.897959,1799.01
0.918367,2002.34
0.938776,1846.98
0.959184,1272.55
0.979592,767.916
1,519.151
