# 20251205_151627
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_150458_270/spectr.txt
# qmax:	4
# ma:	1.82857
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.903503
# [=>] Eabc:	0.914285
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,844.551
0.0204082,844.847
0.0408163,845.741
0.0612245,847.237
0.0816327,849.36
0.102041,852.151
0.122449,855.665
0.142857,860.002
0.163265,865.378
0.183673,872.302
0.204082,879.173
0.22449,886.642
0.244898,894.602
0.265306,902.99
0.285714,911.973
0.306122,921.604
0.326531,931.676
0.346939,942.712
0.367347,954.42
0.387755,966.54
0.408163,979.078
0.428571,992.318
0.44898,1006.76
0.469388,1021.84
0.489796,1037.83
0.510204,1054.28
0.530612,1072.06
0.55102,1091.03
0.571429,1110.63
0.591837,1131.83
0.612245,1154.94
0.632653,1179.15
0.653061,1206.29
0.673469,1235.41
0.693878,1265.36
0.714286,1302.69
0.734694,1341.97
0.755102,1386.66
0.77551,1438.99
0.795918,1501.29
0.816327,1576.92
0.836735,1672.97
0.857143,1860.46
0.877551,2072
0.897959,1925.83
0.918367,1326.61
0.938776,788.75
0.959184,530.688
0.979592,439.852
1,374.686
