# 20251208_100805
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251208_095248_135/spectr.txt
# qmax:	4
# ma:	0.746906
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.346218
# [=>] Eabc:	0.373453
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,2401.84
0.0204082,2405.9
0.0408163,2423.49
0.0612245,2450.98
0.0816327,2489.23
0.102041,2539.36
0.122449,2600.17
0.142857,2673.05
0.163265,2758.62
0.183673,2859.6
0.204082,2974.79
0.22449,3114.71
0.244898,3280.59
0.265306,3490.55
0.285714,3761.16
0.306122,4272.81
0.326531,4898.3
0.346939,4029.63
0.367347,2126.22
0.387755,976.398
0.408163,668.517
0.428571,505.77
0.44898,381.552
0.469388,297.92
0.489796,238.203
0.510204,191.73
0.530612,157.55
0.55102,128.832
0.571429,107.397
0.591837,89.4979
0.612245,76.277
0.632653,64.1937
0.653061,55.2124
0.673469,47.0329
0.693878,40.6393
0.714286,35.1178
0.734694,30.6738
0.755102,26.8305
0.77551,23.4838
0.795918,20.6311
0.816327,18.0431
0.836735,16.0396
0.857143,14.2953
0.877551,12.8005
0.897959,11.3711
0.918367,10.1166
0.938776,8.99192
0.959184,8.16932
0.979592,7.41438
1,6.73124
