# 20251205_151316
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_150206_165/spectr.txt
# qmax:	4
# ma:	1.22857
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.598119
# [=>] Eabc:	0.614285
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1307.32
0.0204082,1308.58
0.0408163,1312.72
0.0612245,1319.08
0.0816327,1327.06
0.102041,1337.62
0.122449,1349.97
0.142857,1364.04
0.163265,1381.14
0.183673,1400.29
0.204082,1421.32
0.22449,1444.64
0.244898,1470.57
0.265306,1498.67
0.285714,1529.46
0.306122,1563.52
0.326531,1598.04
0.346939,1638.46
0.367347,1681.22
0.387755,1728.23
0.408163,1781.58
0.428571,1840.56
0.44898,1906.85
0.469388,1982.14
0.489796,2072.84
0.510204,2188.27
0.530612,2327.14
0.55102,2576.53
0.571429,2958.2
0.591837,2786.68
0.612245,1824.14
0.632653,980.986
0.653061,624.311
0.673469,504.859
0.693878,409.168
0.714286,336.361
0.734694,281.944
0.755102,240.164
0.77551,205.53
0.795918,176.375
0.816327,153.529
0.836735,133.788
0.857143,117.396
0.877551,103.828
0.897959,91.8623
0.918367,81.3833
0.938776,72.7266
0.959184,64.9972
0.979592,58.1938
1,52.3477
