# 20260616_120129
# primespec:	data/PbPb276_cc_(0,5)plus10/primaryspec/spec_20260616_114814_261/spectr.txt
# qmax:	4
# ma:	1.77714
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.877472
# [=>] Eabc:	0.88857
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,550.022
0.0204082,550.237
0.0408163,550.886
0.0612245,551.981
0.0816327,553.541
0.102041,555.595
0.122449,558.21
0.142857,561.492
0.163265,565.89
0.183673,570.397
0.204082,575.488
0.22449,580.801
0.244898,586.505
0.265306,592.628
0.285714,599.157
0.306122,605.896
0.326531,613.014
0.346939,620.546
0.367347,628.283
0.387755,636.723
0.408163,645.531
0.428571,654.849
0.44898,664.23
0.469388,674.369
0.489796,684.668
0.510204,695.697
0.530612,707.81
0.55102,719.856
0.571429,732.171
0.591837,745.994
0.612245,760.445
0.632653,775.479
0.653061,791.432
0.673469,809.326
0.693878,829.035
0.714286,850.011
0.734694,876.568
0.755102,909.832
0.77551,940.723
0.795918,964.67
0.816327,1042.57
0.836735,1194.64
0.857143,1258.41
0.877551,1083.89
0.897959,753.728
0.918367,433.977
0.938776,305.836
0.959184,273.473
0.979592,249.12
1,215.868
