# 20251208_101057
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251208_095455_219/spectr.txt
# qmax:	4
# ma:	1.03529
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.498354
# [=>] Eabc:	0.517645
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1590.03
0.0204082,1591.59
0.0408163,1597.02
0.0612245,1606.64
0.0816327,1619.93
0.102041,1636.87
0.122449,1658.21
0.142857,1682.74
0.163265,1711.17
0.183673,1743.59
0.204082,1779.7
0.22449,1820.18
0.244898,1865.09
0.265306,1915.23
0.285714,1971.09
0.306122,2030.39
0.326531,2099.79
0.346939,2178.07
0.367347,2267.08
0.387755,2371.55
0.408163,2506.45
0.428571,2667.7
0.44898,2926.03
0.469388,3409
0.489796,3338.72
0.510204,2267.88
0.530612,1148.99
0.55102,683.983
0.571429,536.312
0.591837,426.134
0.612245,343.395
0.632653,282.994
0.653061,235.698
0.673469,198.871
0.693878,168.75
0.714286,144.503
0.734694,123.715
0.755102,107.492
0.77551,93.2139
0.795918,81.6008
0.816327,71.7063
0.836735,63.4826
0.857143,55.778
0.877551,49.5264
0.897959,44.0951
0.918367,39.3136
0.938776,35.0286
0.959184,31.4356
0.979592,28.335
1,25.519
