# 20260616_115739
# primespec:	data/PbPb276_cc_(0,5)plus10/primaryspec/spec_20260616_114435_127/spectr.txt
# qmax:	4
# ma:	1.01143
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.48595
# [=>] Eabc:	0.505715
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1030.3
0.0204082,1032.05
0.0408163,1035.88
0.0612245,1042.67
0.0816327,1052.13
0.102041,1064.49
0.122449,1078.92
0.142857,1095.97
0.163265,1115.61
0.183673,1137.26
0.204082,1161.76
0.22449,1188.63
0.244898,1218.22
0.265306,1250.63
0.285714,1285
0.306122,1322.91
0.326531,1364.57
0.346939,1409.63
0.367347,1467.08
0.387755,1534.63
0.408163,1590.33
0.428571,1717.77
0.44898,1986.88
0.469388,2078.25
0.489796,1643.63
0.510204,995.75
0.530612,537.403
0.55102,370.786
0.571429,318.359
0.591837,268.934
0.612245,217.632
0.632653,180.131
0.653061,151.866
0.673469,130.318
0.693878,111.691
0.714286,96.6156
0.734694,83.6738
0.755102,72.7019
0.77551,63.6961
0.795918,55.8758
0.816327,49.3158
0.836735,43.5087
0.857143,38.6992
0.877551,34.233
0.897959,30.7277
0.918367,27.4928
0.938776,24.6235
0.959184,22.0797
0.979592,19.8727
1,17.8603
