# 20260616_110813
# initdata:	data/PbPb276_cc_(0,5)plus5/initdata.csv
# freezeout file: 	data/PbPb276_cc_(0,5)plus5/freezeout.csv
# particle mass:	1.73143
# NpT:	400
# pTmax:	4
# epsabs:	0
# epsrel:	1e-05
# integr iter:	10000
pT,spec
0,81004.1
0.0100251,79650.2
0.0200501,75707.8
0.0300752,69518.6
0.0401003,61601.9
0.0501253,52589.4
0.0601504,43151.1
0.0701754,33923.8
0.0802005,25451.4
0.0902256,18141.3
0.100251,12240.8
0.110276,7831.54
0.120301,4842.93
0.130326,3080.53
0.140351,2268.21
0.150376,2097.7
0.160401,2277.88
0.170426,2574.57
0.180451,2832.79
0.190476,2978.04
0.200501,2998.93
0.210526,2919.87
0.220551,2774.42
0.230576,2588.66
0.240602,2377.51
0.250627,2150.8
0.260652,1921.24
0.270677,1707.46
0.280702,1529.23
0.290727,1398.52
0.300752,1312.85
0.310777,1256.19
0.320802,1207.65
0.330827,1152.68
0.340852,1089.78
0.350877,1028.36
0.360902,979.702
0.370927,947.434
0.380952,924.384
0.390977,897.744
0.401003,858.526
0.411028,808.051
0.421053,756.552
0.431078,715.124
0.441103,687.295
0.451128,666.842
0.461153,643.417
0.471178,611.3
0.481203,574.136
0.491228,541.648
0.501253,521.262
0.511278,511.661
0.521303,503.783
0.531328,488.447
0.541353,464.046
0.551378,437.662
0.561404,418.575
0.571429,409.923
0.581454,405.867
0.591479,396.795
0.601504,377.888
0.611529,353.359
0.621554,332.436
0.631579,321.01
0.641604,316.478
0.651629,310.636
0.661654,297.683
0.671679,279.726
0.681704,264.524
0.691729,257.783
0.701754,257.54
0.711779,256.143
0.721805,247.807
0.73183,234.207
0.741855,222.552
0.75188,218.131
0.761905,218.903
0.77193,217.606
0.781955,209.164
0.79198,195.757
0.802005,184.378
0.81203,179.558
0.822055,178.927
0.83208,176.182
0.842105,168.113
0.85213,158.018
0.862155,151.901
0.87218,151.676
0.882206,152.985
0.892231,150.045
0.902256,142.113
0.912281,134.287
0.922306,131.663
0.932331,133.42
0.942356,133.571
0.952381,127.669
0.962406,117.9
0.972431,110.726
0.982456,109.653
0.992481,111.356
1.00251,109.609
1.01253,102.53
1.02256,94.8056
1.03258,92.2435
1.04261,95.0765
1.05263,97.6833
1.06266,95.0968
1.07268,88.6088
1.08271,83.9583
1.09273,84.3656
1.10276,86.7653
1.11278,85.6349
1.12281,79.6937
1.13283,73.3352
1.14286,71.1988
1.15288,72.5401
1.16291,72.4362
1.17293,68.0238
1.18296,62.1752
1.19298,59.928
1.20301,62.2114
