# 20251208_100115
# initdata:	data/PbPb276_cc_(0,5)/initdata.csv
# freezeout file: 	data/PbPb276_cc_(0,5)/freezeout.csv
# particle mass:	1.94507
# NpT:	400
# pTmax:	4
# epsabs:	0
# epsrel:	1e-05
# integr iter:	10000
pT,spec
0,116317
0.0100251,114106
0.0200501,107712
0.0300752,97807.1
0.0401003,85391.3
0.0501253,71630.3
0.0601504,57689.6
0.0701754,44585.9
0.0802005,33083.7
0.0902256,23645
0.100251,16431.1
0.110276,11343
0.120301,8087.44
0.130326,6254.6
0.140351,5395.57
0.150376,5091.72
0.160401,5007.74
0.170426,4921.89
0.180451,4729.67
0.190476,4422.43
0.200501,4048.75
0.210526,3671.87
0.220551,3337.03
0.230576,3058.14
0.240602,2823.81
0.250627,2614.84
0.260652,2420.53
0.270677,2244.43
0.280702,2097.65
0.290727,1986.24
0.300752,1902.73
0.310777,1828.29
0.320802,1744.03
0.330827,1643.29
0.340852,1535.59
0.350877,1439.13
0.360902,1366.95
0.370927,1317.06
0.380952,1273.92
0.390977,1220.22
0.401003,1150.15
0.411028,1073.58
0.421053,1008.11
0.431078,964.88
0.441103,939.712
0.451128,916.543
0.461153,880.584
0.471178,830.337
0.481203,778.499
0.491228,740.97
0.501253,723.204
0.511278,715.526
0.521303,701.419
0.531328,671.6
0.541353,631.602
0.551378,596.267
0.561404,576.18
0.571429,568.259
0.581454,558.962
0.591479,536.976
0.601504,503.592
0.611529,471.194
0.621554,451.411
0.631579,444.348
0.641604,439.08
0.651629,424.743
0.661654,401.221
0.671679,378.923
0.681704,367.978
0.691729,367.767
0.701754,367.387
0.711779,356.566
0.721805,335.922
0.73183,316.093
0.741855,306.65
0.75188,306.302
0.761905,304.495
0.77193,292.648
0.781955,273.16
0.79198,256.749
0.802005,251.125
0.81203,253.124
0.822055,252.599
0.83208,243.543
0.842105,230.218
0.85213,221.785
0.862155,221.705
0.87218,223.87
0.882206,219.638
0.892231,207.6
0.902256,194.947
0.912281,189.032
0.922306,189.012
0.932331,187.182
0.942356,178.271
0.952381,165.742
0.962406,157.752
0.972431,157.682
0.982456,160.422
0.992481,158.625
1.00251,151.255
1.01253,144.275
1.02256,142.966
1.03258,145.437
1.04261,145.11
1.05263,138.821
1.06266,130.407
1.07268,125.597
1.08271,124.91
1.09273,123.511
1.10276,117.878
1.11278,110.472
1.12281,106.452
1.13283,106.923
1.14286,107.641
1.15288,104.799
1.16291,100.074
1.17293,98.172
1.18296,100.131
1.19298,101.507
1.20301,98.0574
1.21303,91.4512
1.22306,87.2172
1.23308,87.483
1.24311,88.1607
1.25313,84.4663
1.26316,77.4779
1.27318,72.9023
1.28321,73.6054
1.29323,75.916
1.30326,74.6782
1.31328,70.1893
1.32331,67.5922
1.33333,69.5856
1.34336,72.4947
1.35338,71.149
1.36341,65.8742
1.37343,61.9599
1.38346,62.3429
1.39348,63.6503
1.40351,61.066
1.41353,55.1987
1.42356,51.355
1.43358,52.2662
1.44361,54.4564
1.45363,53.2728
1.46366,49.4014
1.47368,47.7082
1.48371,50.1796
1.49373,53.0217
1.50376,51.9409
1.51378,47.9769
1.52381,45.6789
1.53383,46.5012
1.54386,46.9887
1.55388,44.1269
1.56391,39.8377
1.57393,38.1092
1.58396,39.1963
1.59398,39.501
1.60401,37.1547
1.61404,34.8645
1.62406,35.7782
1.63409,38.6118
1.64411,39.3507
1.65414,36.9845
1.66416,34.7443
1.67419,35.1195
1.68421,36.2031
1.69424,34.7613
1.70426,31.2156
1.71429,28.9811
1.72431,29.3197
1.73434,29.6561
1.74436,27.8458
1.75439,25.6783
1.76441,26.1305
1.77444,28.6146
1.78446,29.6316
1.79449,27.9172
1.80451,26.2015
1.81454,26.8909
1.82456,28.3312
1.83459,27.377
1.84461,24.2464
1.85464,22.1733
1.86466,22.5083
1.87469,22.9083
1.88471,21.2974
1.89474,19.2539
1.90476,19.4846
1.91479,21.4542
1.92481,22.1211
1.93484,20.6231
1.94486,19.5125
1.95489,20.6042
1.96491,22.0148
1.97494,21.0608
1.98496,18.4287
1.99499,17.091
2.00501,17.7752
2.01504,18.118
2.02506,16.6324
2.03509,15.0324
2.04511,15.317
2.05514,16.507
2.06516,16.3081
2.07519,14.8808
2.08521,14.5206
2.09524,15.8122
2.10526,16.5821
2.11529,15.3778
2.12531,13.8016
2.13534,13.9146
2.14536,14.9549
2.15539,14.6716
2.16541,13.0108
2.17544,12.1217
2.18546,12.7735
2.19549,13.1424
2.20551,11.9213
2.21554,10.5491
2.22556,10.8578
2.23559,12.0566
2.24561,12.0565
2.25564,10.9262
2.26566,10.7411
2.27569,12.0753
2.28571,12.9462
2.29574,11.9491
2.30576,10.4287
2.31579,10.191
2.32581,10.6337
2.33584,9.98133
2.34586,8.41645
2.35589,7.81237
2.36591,8.61455
2.37594,9.16882
2.38596,8.57828
2.39599,8.20176
2.40602,9.24846
2.41604,10.574
2.42607,10.429
2.43609,9.23505
2.44612,8.75388
2.45614,9.12629
2.46617,8.79306
2.47619,7.34424
2.48622,6.37621
2.49624,6.88151
2.50627,7.61849
2.51629,7.22414
2.52632,6.46283
2.53634,6.82239
2.54637,7.90616
2.55639,8.07068
2.56642,7.17579
2.57644,6.74745
2.58647,7.33851
2.59649,7.63819
2.60652,6.80271
2.61654,5.94122
2.62657,6.21198
2.63659,6.84236
2.64662,6.47206
2.65664,5.47049
2.66667,5.25399
2.67669,5.85379
2.68672,5.95427
2.69674,5.25967
2.70677,5.01851
2.71679,5.80732
2.72682,6.47621
2.73684,6.11058
2.74687,5.57961
2.75689,5.95945
2.76692,6.57731
2.77694,6.099
2.78697,4.80676
2.79699,4.16025
2.80702,4.43499
2.81704,4.48384
2.82707,3.90011
2.83709,3.72855
2.84712,4.53181
2.85714,5.28802
2.86717,5.08313
2.87719,4.61975
2.88722,4.90387
2.89724,5.43856
2.90727,5.09324
2.91729,4.09763
2.92732,3.67061
2.93734,3.975
2.94737,3.97865
2.95739,3.3758
2.96742,3.1179
2.97744,3.65434
2.98747,4.06779
2.99749,3.6611
3.00752,3.17209
3.01754,3.45998
3.02757,4.00067
3.03759,3.84431
3.04762,3.30791
3.05764,3.39478
3.06767,3.98952
3.07769,4.03375
3.08772,3.35418
3.09774,2.9143
3.10777,3.1012
3.11779,3.11703
3.12782,2.50365
3.13784,2.02405
3.14787,2.33795
3.15789,2.8709
3.16792,2.87625
3.17794,2.73272
3.18797,3.14274
3.19799,3.72496
3.20802,3.58579
3.21805,2.87408
3.22807,2.53825
3.2381,2.71824
3.24812,2.62108
3.25815,2.0388
3.26817,1.74981
3.2782,2.11416
3.28822,2.43044
3.29825,2.20295
3.30827,2.00206
3.3183,2.36776
3.32832,2.77086
3.33835,2.53608
3.34837,2.06506
3.3584,2.1457
3.36842,2.5806
3.37845,2.57666
3.38847,2.15884
3.3985,2.0657
3.40852,2.36748
3.41855,2.33454
3.42857,1.77555
3.4386,1.40694
3.44862,1.60556
3.45865,1.81693
3.46867,1.64626
3.4787,1.5881
3.48872,2.0593
3.49875,2.53787
3.50877,2.41844
3.5188,2.04768
3.52882,2.06575
3.53885,2.25695
3.54887,1.98628
3.5589,1.40245
3.56892,1.21585
3.57895,1.47382
3.58897,1.55241
3.599,1.32751
3.60902,1.35706
3.61905,1.77326
3.62907,1.96484
3.6391,1.65707
3.64912,1.41196
3.65915,1.62783
3.66917,1.85681
3.6792,1.65905
3.68922,1.40413
3.69925,1.56186
3.70927,1.81102
3.7193,1.60832
3.72932,1.16771
3.73935,1.06718
3.74937,1.23098
3.7594,1.14637
3.76942,0.867117
3.77945,0.92511
3.78947,1.32788
3.7995,1.51678
3.80952,1.36682
3.81955,1.37455
3.82957,1.6858
3.8396,1.76742
3.84962,1.34812
3.85965,0.922887
3.86967,0.914803
3.8797,1.01981
3.88972,0.87024
3.89975,0.72893
3.90977,0.941532
3.9198,1.22157
3.92982,1.13227
3.93985,0.874154
3.94987,0.914095
3.9599,1.14502
3.96992,1.12172
3.97995,0.906606
3.98997,0.942979
4,1.20536
