# 20250617_161030
# primespec:	data/examplescenario/primaryspec/spec_20250617_160357_189/spectr.txt
# qmax:	4
# ma:	1.36571
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.668349
# [=>] Eabc:	0.682855
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,647.271
0.0204082,647.834
0.0408163,649.576
0.0612245,652.713
0.0816327,657.551
0.102041,662.927
0.122449,668.949
0.142857,676.154
0.163265,684.274
0.183673,693.228
0.204082,703.067
0.22449,713.321
0.244898,724.502
0.265306,736.518
0.285714,748.43
0.306122,761.469
0.326531,774.767
0.346939,788.742
0.367347,801.921
0.387755,815.88
0.408163,830.501
0.428571,845.128
0.44898,859.55
0.469388,874.357
0.489796,888.895
0.510204,904.427
0.530612,920.623
0.55102,940.467
0.571429,959.912
0.591837,987.305
0.612245,1016.26
0.632653,1018.21
0.653061,952.46
0.673469,825.138
0.693878,659.015
0.714286,508.312
0.734694,400.635
0.755102,351.75
0.77551,280.151
0.795918,242.709
0.816327,210.792
0.836735,185.358
0.857143,163.86
0.877551,145.209
0.897959,129.544
0.918367,115.648
0.938776,103.778
0.959184,93.5097
0.979592,84.1657
1,76.0311
