# 20260615_161327
qT,primespec
0,2176.55
0.004004,2171.05
0.00800801,2165.08
0.012012,2155.09
0.016016,2137.34
0.02002,2115.52
0.024024,2089.93
0.028028,2059.54
0.032032,2026.42
0.036036,1989.34
0.04004,1949.64
0.044044,1907.58
0.048048,1863.15
0.0520521,1817.58
0.0560561,1770.46
0.0600601,1722.79
0.0640641,1674.86
0.0680681,1626.81
0.0720721,1579.53
0.0760761,1532.8
0.0800801,1487.32
0.0840841,1443.28
0.0880881,1400.71
0.0920921,1360.18
0.0960961,1321.41
0.1001,1284.73
0.104104,1250.16
0.108108,1217.52
0.112112,1186.9
0.116116,1158.13
0.12012,1130.93
0.124124,1105.22
0.128128,1080.76
0.132132,1057.02
0.136136,1034.16
0.14014,1011.5
0.144144,988.836
0.148148,966.115
0.152152,942.719
0.156156,918.754
0.16016,893.963
0.164164,868.125
0.168168,841.321
0.172172,813.59
0.176176,784.806
0.18018,755.359
0.184184,725.299
0.188188,694.782
0.192192,664.42
0.196196,634.037
0.2002,604.344
0.204204,575.531
0.208208,547.697
0.212212,521.578
0.216216,496.83
0.22022,474.026
0.224224,453.244
0.228228,434.249
0.232232,417.467
0.236236,402.444
0.24024,389.161
0.244244,377.567
0.248248,367.255
0.252252,357.955
0.256256,349.637
0.26026,341.772
0.264264,334.157
0.268268,326.772
0.272272,319.129
0.276276,311.284
0.28028,303.149
0.284284,294.571
0.288288,285.645
0.292292,276.544
0.296296,267.159
0.3003,257.875
0.304304,248.799
0.308308,239.994
0.312312,231.988
0.316316,224.505
0.32032,218.045
0.324324,212.656
0.328328,208.107
0.332332,205.013
0.336336,202.549
0.34034,201.229
0.344344,201.077
0.348348,201.003
0.352352,201.086
0.356356,201.932
0.36036,202.633
0.364364,202.63
0.368368,202.571
0.372372,202.352
0.376376,200.906
0.38038,198.721
0.384384,196.016
0.388388,192.396
0.392392,188.431
0.396396,183.887
0.4004,179.142
0.404404,174.42
0.408408,169.709
0.412412,165.53
0.416416,161.654
0.42042,158.499
0.424424,156.11
0.428428,154.221
0.432432,153.579
0.436436,153.389
0.44044,153.307
0.444444,153.66
0.448448,154.535
0.452452,155.125
0.456456,155.529
0.46046,155.75
0.464464,155.362
0.468468,154.143
0.472472,152.543
0.476476,149.966
0.48048,146.727
0.484484,143.065
0.488488,138.792
0.492492,134.444
0.496496,129.891
0.500501,125.515
0.504505,121.529
0.508509,117.859
0.512513,115.031
0.516517,112.626
0.520521,111.035
0.524525,110.424
0.528529,110.041
0.532533,109.99
0.536537,110.498
0.540541,111.119
0.544545,111.498
0.548549,111.805
0.552553,111.842
0.556557,111.147
0.560561,109.963
0.564565,108.318
0.568569,105.842
0.572573,103.074
0.576577,99.819
0.580581,96.3681
0.584585,92.9667
0.588589,89.5705
0.592593,86.669
0.596597,84.026
0.600601,82.0222
0.604605,80.8506
0.608609,79.9985
0.612613,79.7953
0.616617,80.1748
0.620621,80.789
0.624625,81.5668
0.628629,82.5684
0.632633,83.1624
0.636637,83.4924
0.640641,83.6691
0.644645,83.3544
0.648649,82.252
0.652653,80.8785
0.656657,78.9199
0.660661,76.5947
0.664665,74.1822
0.668669,71.5896
0.672673,69.2558
0.676677,67.0394
0.680681,65.2632
0.684685,64.1333
0.688689,63.272
0.692693,63.0399
0.696697,63.3316
0.700701,63.8382
0.704705,64.5361
0.708709,65.538
0.712713,66.3138
0.716717,66.9321
0.720721,67.3144
0.724725,67.1695
0.728729,66.5407
0.732733,65.6829
0.736737,64.216
0.740741,62.355
0.744745,60.402
0.748749,58.2367
0.752753,56.2592
0.756757,54.3641
0.760761,52.82
0.764765,51.8385
0.768769,51.0844
0.772773,50.8652
0.776777,51.1077
0.780781,51.5375
0.784785,52.1195
0.788789,52.9539
0.792793,53.5475
0.796797,53.9445
0.800801,54.1833
0.804805,54.0139
0.808809,53.2877
0.812813,52.3414
0.816817,50.9166
0.820821,49.1698
0.824825,47.3741
0.828829,45.4338
0.832833,43.7177
0.836837,42.1121
0.840841,40.8606
0.844845,40.2038
0.848849,39.7417
0.852853,39.6086
0.856857,39.9301
0.860861,40.4755
0.864865,41.0795
0.868869,41.8256
0.872873,42.2181
0.876877,42.3492
0.880881,42.4178
0.884885,42.2056
0.888889,41.3252
0.892893,40.2451
0.896897,38.853
0.900901,37.2537
0.904905,35.6886
0.908909,34.0838
0.912913,32.7857
0.916917,31.6116
0.920921,30.8326
0.924925,30.7644
0.928929,30.7642
0.932933,30.7745
0.936937,31.2397
0.940941,31.9861
0.944945,32.6049
0.948949,33.2292
0.952953,33.469
0.956957,33.3951
0.960961,33.2295
0.964965,32.8424
0.968969,31.9025
0.972973,30.8296
0.976977,29.605
0.980981,28.331
0.984985,27.2044
0.988989,26.1351
0.992993,25.5061
0.996997,25.1813
1.001,24.9938
1.00501,25.0857
1.00901,25.5701
1.01301,26.1387
1.01702,26.8143
1.02102,27.473
1.02503,27.8394
1.02903,28.1061
1.03303,28.1971
1.03704,27.884
1.04104,27.2791
1.04505,26.5478
1.04905,25.5196
1.05305,24.4839
1.05706,23.4307
1.06106,22.4881
1.06507,21.8569
1.06907,21.3468
1.07307,21.1575
1.07708,21.2998
1.08108,21.5892
1.08509,21.9782
1.08909,22.588
1.09309,23.1133
1.0971,23.5277
1.1011,23.8208
1.10511,23.7973
1.10911,23.4937
1.11311,23.0594
1.11712,22.3176
1.12112,21.3328
1.12513,20.3438
1.12913,19.2705
1.13313,18.3646
1.13714,17.5409
1.14114,16.9509
1.14515,16.8743
1.14915,16.8718
1.15315,16.8725
1.15716,17.1725
1.16116,17.7075
1.16517,18.1433
1.16917,18.5797
1.17317,18.7732
1.17718,18.7015
1.18118,18.532
1.18519,18.2199
1.18919,17.515
1.19319,16.7024
1.1972,15.8052
1.2012,14.8768
1.20521,14.0829
1.20921,13.3333
1.21321,12.9115
1.21722,12.7532
1.22122,12.6621
1.22523,12.7143
1.22923,13.0564
1.23323,13.4497
1.23724,13.8682
1.24124,14.2336
1.24525,14.2869
1.24925,14.2721
1.25325,14.2439
1.25726,13.9348
1.26126,13.3496
1.26527,12.7484
1.26927,12.039
1.27327,11.4035
1.27728,10.8073
1.28128,10.3542
1.28529,10.2873
1.28929,10.293
1.29329,10.3042
1.2973,10.5488
1.3013,11.0258
1.30531,11.4592
1.30931,11.9277
1.31331,12.2122
1.31732,12.2944
1.32132,12.3416
1.32533,12.2876
1.32933,11.9174
1.33333,11.45
1.33734,10.9228
1.34134,10.3558
1.34535,9.90563
1.34935,9.48737
1.35335,9.29461
1.35736,9.3376
1.36136,9.44735
1.36537,9.63588
1.36937,10.0651
1.37337,10.5389
1.37738,11.0008
1.38138,11.4148
1.38539,11.5436
1.38939,11.5907
1.39339,11.6084
1.3974,11.3923
1.4014,10.9224
1.40541,10.4338
1.40941,9.84564
1.41341,9.31412
1.41742,8.83804
1.42142,8.46505
1.42543,8.40314
1.42943,8.43087
1.43343,8.48169
1.43744,8.70318
1.44144,9.10942
1.44545,9.47524
1.44945,9.86854
1.45345,10.0799
1.45746,10.0758
1.46146,10.0617
1.46547,9.98976
1.46947,9.6052
1.47347,9.11487
1.47748,8.59329
1.48148,8.03037
1.48549,7.5598
1.48949,7.10796
1.49349,6.86361
1.4975,6.82824
1.5015,6.80919
1.50551,6.83691
1.50951,7.06508
1.51351,7.33126
1.51752,7.54656
1.52152,7.73266
1.52553,7.7595
1.52953,7.66503
1.53353,7.5106
1.53754,7.21992
1.54154,6.77318
1.54555,6.32275
1.54955,5.82449
1.55355,5.40043
1.55756,5.05986
1.56156,4.79732
1.56557,4.75061
1.56957,4.79995
1.57357,4.883
1.57758,5.05974
1.58158,5.33643
1.58559,5.55088
1.58959,5.74117
1.59359,5.84326
1.5976,5.79696
1.6016,5.66693
1.60561,5.48675
1.60961,5.16298
1.61361,4.80908
1.61762,4.45978
1.62162,4.13563
1.62563,3.98154
1.62963,3.89602
1.63363,3.85709
1.63764,3.95119
1.64164,4.19935
1.64565,4.46416
1.64965,4.78542
1.65365,5.07666
1.65766,5.28031
1.66166,5.43946
1.66567,5.46496
1.66967,5.36705
1.67367,5.2138
1.67768,4.98719
1.68168,4.68018
1.68569,4.41605
1.68969,4.14931
1.69369,4.00001
1.6977,4.00888
1.7017,4.0466
1.70571,4.11924
1.70971,4.35558
1.71371,4.65664
1.71772,4.94082
1.72172,5.2265
1.72573,5.37018
1.72973,5.44673
1.73373,5.48314
1.73774,5.39898
1.74174,5.16712
1.74575,4.91372
1.74975,4.59534
1.75375,4.29933
1.75776,4.06128
1.76176,3.86514
1.76577,3.82177
1.76977,3.87067
1.77377,3.95599
1.77778,4.11358
1.78178,4.37197
1.78579,4.59903
1.78979,4.82371
1.79379,4.96164
1.7978,4.95013
1.8018,4.89777
1.80581,4.80777
1.80981,4.55504
1.81381,4.2348
1.81782,3.91102
1.82182,3.57172
1.82583,3.31673
1.82983,3.09459
1.83383,2.9707
1.83784,2.98339
1.84184,3.03764
1.84585,3.11646
1.84985,3.28111
1.85385,3.45412
1.85786,3.56003
1.86186,3.64325
1.86587,3.65822
1.86987,3.56082
1.87387,3.40318
1.87788,3.19533
1.88188,2.91335
1.88589,2.6496
1.88989,2.37682
1.89389,2.17623
1.8979,2.08317
1.9019,2.02094
1.90591,2.01174
1.90991,2.10742
1.91391,2.25284
1.91792,2.4021
1.92192,2.56993
1.92593,2.65012
1.92993,2.6811
1.93393,2.69616
1.93794,2.64422
1.94194,2.48188
1.94595,2.30681
1.94995,2.09463
1.95395,1.90549
1.95796,1.77717
1.96196,1.67612
1.96597,1.65205
1.96997,1.72056
1.97397,1.83837
1.97798,1.99118
1.98198,2.20847
1.98599,2.40381
1.98999,2.59476
1.99399,2.72154
1.998,2.72519
2.002,2.71289
2.00601,2.68675
2.01001,2.55207
2.01401,2.37287
2.01802,2.20401
2.02202,2.03524
2.02603,1.98305
2.03003,1.98321
2.03403,1.9836
2.03804,2.03703
2.04204,2.22091
2.04605,2.41919
2.05005,2.6334
2.05405,2.83227
2.05806,2.9585
2.06206,3.05742
2.06607,3.08424
2.07007,3.01822
2.07407,2.90472
2.07808,2.75792
2.08208,2.5558
2.08609,2.38061
2.09009,2.20878
2.09409,2.09788
2.0981,2.09527
2.1021,2.11455
2.10611,2.14817
2.11011,2.26691
2.11411,2.42962
2.11812,2.56743
2.12212,2.70369
2.12613,2.75028
2.13013,2.73276
2.13413,2.69593
2.13814,2.60767
2.14214,2.41331
2.14615,2.20729
2.15015,1.97884
2.15415,1.76848
2.15816,1.60747
2.16216,1.47101
2.16617,1.42778
2.17017,1.44586
2.17417,1.48163
2.17818,1.54562
2.18218,1.66278
2.18619,1.75434
2.19019,1.81716
2.19419,1.85693
2.1982,1.83929
2.2022,1.75565
2.20621,1.64948
2.21021,1.49433
2.21421,1.32153
2.21822,1.16203
2.22222,1.0085
2.22623,0.933018
2.23023,0.903292
2.23423,0.887574
2.23824,0.908688
2.24224,0.998922
2.24625,1.09631
2.25025,1.20145
2.25425,1.28555
2.25826,1.29392
2.26226,1.29421
2.26627,1.29267
2.27027,1.22001
2.27427,1.10393
2.27828,0.992217
2.28228,0.871546
2.28629,0.809827
2.29029,0.787104
2.29429,0.774914
2.2983,0.797385
2.3023,0.901733
2.30631,1.02781
2.31031,1.16839
2.31431,1.31498
2.31832,1.42259
2.32232,1.51584
2.32633,1.55034
2.33033,1.52954
2.33433,1.48742
2.33834,1.42198
2.34234,1.31116
2.34635,1.21683
2.35035,1.13616
2.35435,1.08091
2.35836,1.08464
2.36236,1.13044
2.36637,1.19538
2.37037,1.30629
2.37437,1.45048
2.37838,1.57999
2.38238,1.71294
2.38639,1.77435
2.39039,1.7819
2.39439,1.78566
2.3984,1.76052
2.4024,1.64576
2.40641,1.51712
2.41041,1.37621
2.41441,1.24373
2.41842,1.15644
2.42242,1.08635
2.42643,1.06027
2.43043,1.08931
2.43443,1.14776
2.43844,1.21921
2.44244,1.32226
2.44645,1.40515
2.45045,1.46007
2.45445,1.49698
2.45846,1.48864
2.46246,1.42364
2.46647,1.33747
2.47047,1.21415
2.47447,1.06968
2.47848,0.937298
2.48248,0.806447
2.48649,0.727701
2.49049,0.687591
2.49449,0.663619
2.4985,0.670987
2.5025,0.72339
2.50651,0.783933
2.51051,0.847866
2.51451,0.903648
2.51852,0.909783
2.52252,0.898884
2.52653,0.880401
2.53053,0.817115
2.53453,0.718886
2.53854,0.621997
2.54254,0.516231
2.54655,0.44176
2.55055,0.391614
2.55455,0.359284
2.55856,0.361958
2.56256,0.401602
2.56657,0.454652
2.57057,0.520701
2.57457,0.594521
2.57858,0.638337
2.58258,0.670341
2.58659,0.683538
2.59059,0.659178
2.59459,0.609415
2.5986,0.552106
2.6026,0.475744
2.60661,0.421117
2.61061,0.388846
2.61461,0.367855
2.61862,0.373453
2.62262,0.426975
2.62663,0.502261
2.63063,0.5935
2.63463,0.704311
2.63864,0.799511
2.64264,0.893352
2.64665,0.939054
2.65065,0.939258
2.65465,0.93936
2.65866,0.927926
2.66266,0.862865
2.66667,0.793756
2.67067,0.729958
2.67467,0.67842
2.67868,0.672403
2.68268,0.688649
2.68669,0.715369
2.69069,0.776929
2.69469,0.876426
2.6987,0.970944
2.7027,1.07245
2.70671,1.14259
2.71071,1.17266
2.71471,1.19147
2.71872,1.18447
2.72272,1.11964
2.72673,1.03574
2.73073,0.937143
2.73473,0.829912
2.73874,0.744284
2.74274,0.664454
2.74675,0.627421
2.75075,0.632501
2.75475,0.646158
2.75876,0.670764
2.76276,0.731567
2.76677,0.793758
2.77077,0.838343
2.77477,0.873521
2.77878,0.875766
2.78278,0.844712
