# 20250803_185311
# primespec:	data/examplescenario/primaryspec/spec_20250803_184727_074/spectr.txt
# qmax:	4
# ma:	0.708571
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.325451
# [=>] Eabc:	0.354285
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1443.12
0.0204082,1446.3
0.0408163,1458.85
0.0612245,1479.1
0.0816327,1507.44
0.102041,1541.96
0.122449,1584.12
0.142857,1629.34
0.163265,1679.89
0.183673,1729.78
0.204082,1782.34
0.22449,1837.72
0.244898,1900.28
0.265306,1990.95
0.285714,2085.36
0.306122,2032.57
0.326531,1692.48
0.346939,1180.96
0.367347,773.696
0.387755,541.119
0.408163,404.666
0.428571,320.989
0.44898,256.787
0.469388,207.66
0.489796,169.993
0.510204,140.51
0.530612,117.227
0.55102,97.4305
0.571429,82.0008
0.591837,68.7444
0.612245,58.1206
0.632653,49.3204
0.653061,42.3317
0.673469,36.4168
0.693878,31.5963
0.714286,27.4906
0.734694,23.9236
0.755102,20.9236
0.77551,18.304
0.795918,16.0441
0.816327,14.1375
0.836735,12.6055
0.857143,11.149
0.877551,9.99434
0.897959,8.82998
0.918367,7.91434
0.938776,7.04247
0.959184,6.38518
0.979592,5.73566
1,5.21265
