# 20260616_115525
# primespec:	data/PbPb276_cc_(0,5)plus10/primaryspec/spec_20260616_114220_049/spectr.txt
# qmax:	4
# ma:	0.565714
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.245781
# [=>] Eabc:	0.282857
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,2314.36
0.0204082,2323.73
0.0408163,2353.19
0.0612245,2398.74
0.0816327,2462.44
0.102041,2550.34
0.122449,2650.65
0.142857,2777.69
0.163265,2935.8
0.183673,3105.47
0.204082,3543.28
0.22449,3955.22
0.244898,3251.36
0.265306,1870.57
0.285714,844.335
0.306122,490.536
0.326531,380.415
0.346939,288.128
0.367347,215.599
0.387755,161.91
0.408163,127.838
0.428571,101.275
0.44898,82.1468
0.469388,65.7312
0.489796,53.5963
0.510204,43.5598
0.530612,36.4906
0.55102,30.3698
0.571429,26.0262
0.591837,21.763
0.612245,18.6475
0.632653,15.6551
0.653061,13.4439
0.673469,11.5774
0.693878,10.2462
0.714286,8.95498
0.734694,7.86918
0.755102,6.79516
0.77551,5.94662
0.795918,5.1966
0.816327,4.68937
0.836735,4.21244
0.857143,3.79196
0.877551,3.35771
0.897959,2.97477
0.918367,2.68643
0.938776,2.43556
0.959184,2.2321
0.979592,2.01102
1,1.82891
