# 20250617_161128
qT,primespec
0,12543.8
0.004004,12519.7
0.00800801,12493.5
0.012012,12449.5
0.016016,12370.8
0.02002,12273
0.024024,12156.7
0.028028,12016.4
0.032032,11860.5
0.036036,11682.1
0.04004,11486.2
0.044044,11272.8
0.048048,11040.3
0.0520521,10793.4
0.0560561,10528.6
0.0600601,10249.6
0.0640641,9956.84
0.0680681,9650.09
0.0720721,9333.22
0.0760761,9004.46
0.0800801,8667.78
0.0840841,8324.02
0.0880881,7974.19
0.0920921,7622.72
0.0960961,7268.57
0.1001,6916.59
0.104104,6568.04
0.108108,6224.34
0.112112,5890.4
0.116116,5564.84
0.12012,5252.48
0.124124,4954.12
0.128128,4670.07
0.132132,4404.32
0.136136,4154.29
0.14014,3922.68
0.144144,3709.27
0.148148,3512.33
0.152152,3333.2
0.156156,3169.32
0.16016,3019.86
0.164164,2883.99
0.168168,2759.56
0.172172,2644.88
0.176176,2539.28
0.18018,2440.5
0.184184,2347.44
0.188188,2259.66
0.192192,2175.5
0.196196,2094.94
0.2002,2017.78
0.204204,1943.48
0.208208,1872.37
0.212212,1805.21
0.216216,1741.27
0.22022,1681.88
0.224224,1627.16
0.228228,1576.69
0.232232,1531.73
0.236236,1491.17
0.24024,1455.04
0.244244,1423.35
0.248248,1394.97
0.252252,1368.97
0.256256,1345.47
0.26026,1322.74
0.264264,1300.05
0.268268,1277.45
0.272272,1253.48
0.276276,1228.12
0.28028,1201.45
0.284284,1173.06
0.288288,1143.25
0.292292,1113.04
0.296296,1082.01
0.3003,1051.62
0.304304,1022.42
0.308308,994.415
0.312312,969.219
0.316316,946.125
0.32032,925.769
0.324324,908.48
0.328328,893.343
0.332332,880.182
0.336336,868.918
0.34034,858.257
0.344344,847.646
0.348348,837.127
0.352352,825.433
0.356356,812.413
0.36036,798.174
0.364364,782.351
0.368368,765.061
0.372372,747.31
0.376376,728.688
0.38038,710.418
0.384384,693.086
0.388388,676.597
0.392392,662.352
0.396396,649.717
0.4004,639.078
0.404404,630.733
0.408408,623.775
0.412412,617.769
0.416416,612.814
0.42042,607.837
0.424424,602.091
0.428428,595.743
0.432432,588.202
0.436436,578.887
0.44044,568.359
0.444444,556.695
0.448448,543.844
0.452452,531.102
0.456456,518.125
0.46046,505.98
0.464464,495.27
0.468468,485.63
0.472472,478.148
0.476476,472.173
0.48048,467.471
0.484484,464.145
0.488488,461.534
0.492492,458.664
0.496496,455.643
0.500501,452.078
0.504505,447.182
0.508509,440.827
0.512513,433.556
0.516517,424.773
0.520521,415.318
0.524525,405.741
0.528529,395.963
0.532533,387.315
0.536537,379.379
0.540541,372.838
0.544545,368.14
0.548549,364.422
0.552553,361.99
0.556557,360.536
0.560561,359.204
0.564565,357.515
0.568569,355.57
0.572573,352.888
0.576577,348.65
0.580581,343.326
0.584585,337.097
0.588589,329.685
0.592593,322.275
0.596597,314.6
0.600601,307.509
0.604605,301.595
0.608609,296.432
0.612613,293.073
0.616617,290.781
0.620621,289.289
0.624625,288.677
0.628629,288.334
0.632633,287.73
0.636637,286.402
0.640641,284.42
0.644645,281.457
0.648649,276.972
0.652653,271.951
0.656657,266
0.660661,259.828
0.664665,254.08
0.668669,248.566
0.672673,244.445
0.676677,241.103
0.680681,238.918
0.684685,238.296
0.688689,237.975
0.692693,237.726
0.696697,237.563
0.700701,237.357
0.704705,236.431
0.708709,234.023
0.712713,231.02
0.716717,226.797
0.720721,221.859
0.724725,216.854
0.728729,211.589
0.732733,207.178
0.736737,203.268
0.740741,200.372
0.744745,198.975
0.748749,198.029
0.752753,197.766
0.756757,197.895
0.760761,198.032
0.764765,197.723
0.768769,196.475
0.772773,194.748
0.776777,191.718
0.780781,187.783
0.784785,183.552
0.788789,178.748
0.792793,174.416
0.796797,170.357
0.800801,167.083
0.804805,165.098
0.808809,163.603
0.812813,163.143
0.816817,163.188
0.820821,163.237
0.824825,163.074
0.828829,162.368
0.832833,161.31
0.836837,159.044
0.840841,155.873
0.844845,152.345
0.848849,148.13
0.852853,144.2
0.856857,140.411
0.860861,137.254
0.864865,135.263
0.868869,133.724
0.872873,133.229
0.876877,133.352
0.880881,133.492
0.884885,133.437
0.888889,133.12
0.892893,132.592
0.896897,130.945
0.900901,128.43
0.904905,125.607
0.908909,122.121
0.912913,118.868
0.916917,115.717
0.920921,113.143
0.924925,111.746
0.928929,110.747
0.932933,110.43
0.936937,110.902
0.940941,111.478
0.944945,111.579
0.948949,111.606
0.952953,111.592
0.956957,110.445
0.960961,108.391
0.964965,106.145
0.968969,103.313
0.972973,100.732
0.976977,98.2643
0.980981,96.3678
0.984985,95.7097
0.988989,95.3441
0.992993,95.2415
0.996997,95.9417
1.001,96.8404
1.00501,97.0262
1.00901,97.0829
1.01301,97.0843
1.01702,95.9992
1.02102,94.0335
1.02503,91.9549
1.02903,89.4108
1.03303,87.1865
1.03704,85.1376
1.04104,83.651
1.04505,83.3831
1.04905,83.3066
1.05305,83.2909
1.05706,83.8573
1.06106,84.5851
1.06507,84.6176
1.06907,84.277
1.07307,83.7311
1.07708,82.2845
1.08108,80.1367
1.08509,77.9606
1.08909,75.5108
1.09309,73.5196
1.0971,71.8549
1.1011,70.6993
1.10511,70.5808
1.10911,70.6655
1.11311,70.7929
1.11712,71.1251
1.12112,71.4804
1.12513,71.3789
1.12913,70.5895
1.13313,69.4986
1.13714,67.8013
1.14114,65.6769
1.14515,63.6898
1.14915,61.6466
1.15315,60.2708
1.15716,59.4628
1.16116,58.9542
1.16517,59.0095
1.16917,59.5514
1.17317,60.0175
1.17718,60.2777
1.18118,60.4529
1.18519,60.2888
1.18919,59.2927
1.19319,58.0259
1.1972,56.432
1.2012,54.6804
1.20521,53.2972
1.20921,52.0195
1.21321,51.4724
1.21722,51.5692
1.22122,51.7924
1.22523,52.2013
1.22923,53.0595
1.23323,53.5325
1.23724,53.4812
1.24124,53.3465
1.24525,52.958
1.24925,51.6926
1.25325,50.2592
1.25726,48.7669
1.26126,47.3626
1.26527,46.589
1.26927,46.0462
1.27327,45.8273
1.27728,46.1459
1.28128,46.7224
1.28529,47.1231
1.28929,47.4669
1.29329,47.6223
1.2973,47.1874
1.3013,46.2464
1.30531,45.1375
1.30931,43.5873
1.31331,42.1396
1.31732,40.8149
1.32132,39.7735
1.32533,39.5763
1.32933,39.551
1.33333,39.5424
1.33734,39.8757
1.34134,40.3969
1.34535,40.4673
1.34935,40.2455
1.35335,39.8836
1.35736,39.0338
1.36136,37.7349
1.36537,36.499
1.36937,35.1593
1.37337,34.2545
1.37738,33.8314
1.38138,33.5634
1.38539,33.6072
1.38939,34.1292
1.39339,34.6591
1.3974,35.0045
1.4014,35.2674
1.40541,35.2288
1.40941,34.6539
1.41341,33.8792
1.41742,32.8954
1.42142,31.7893
1.42543,31.0342
1.42943,30.4175
1.43343,30.1299
1.43744,30.316
1.44144,30.7351
1.44545,31.1843
1.44945,31.7808
1.45345,32.12
1.45746,32.006
1.46146,31.7041
1.46547,31.2295
1.46947,30.2393
1.47347,29.194
1.47748,28.2079
1.48148,27.3572
1.48549,27.1378
1.48949,27.09
1.49349,27.072
1.4975,27.3601
1.5015,27.8701
1.50551,27.9842
1.50951,27.9252
1.51351,27.8141
1.51752,27.3084
1.52152,26.3381
1.52553,25.3941
1.52953,24.3355
1.53353,23.5588
1.53754,23.1688
