# 20251205_144952
# primespec:	data/AuAu200_cc_(0,5)/primaryspec/spec_20251205_143925_183/spectr.txt
# qmax:	4
# ma:	1.33143
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.650828
# [=>] Eabc:	0.665715
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,382.178
0.0204082,382.582
0.0408163,383.842
0.0612245,386.297
0.0816327,389.426
0.102041,393.066
0.122449,397.245
0.142857,402.115
0.163265,407.683
0.183673,413.396
0.204082,419.605
0.22449,426.468
0.244898,433.788
0.265306,441.565
0.285714,449.578
0.306122,458.284
0.326531,466.809
0.346939,475.682
0.367347,485.055
0.387755,494
0.408163,503.478
0.428571,513.585
0.44898,522.588
0.469388,528.78
0.489796,528.505
0.510204,521.968
0.530612,507.973
0.55102,485.325
0.571429,458.988
0.591837,430.011
0.612245,402.699
0.632653,376.394
0.653061,352.44
0.673469,326.484
0.693878,303.087
0.714286,278.103
0.734694,254.01
0.755102,233.345
0.77551,205.282
0.795918,180.754
0.816327,159.392
0.836735,138.707
0.857143,120.503
0.877551,105.121
0.897959,91.5994
0.918367,80.2207
0.938776,70.574
0.959184,62.2142
0.979592,55.3349
1,49.3813
