# 20251208_111452
# primespec:	data/XeXe544_cc_(0,5)/primaryspec/spec_20251208_110355_254/spectr.txt
# qmax:	4
# ma:	1.73714
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.857213
# [=>] Eabc:	0.86857
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1365.65
0.0204082,1366.13
0.0408163,1367.58
0.0612245,1370
0.0816327,1373.44
0.102041,1377.7
0.122449,1383.32
0.142857,1390.42
0.163265,1399.26
0.183673,1408.68
0.204082,1418.94
0.22449,1430.39
0.244898,1442.77
0.265306,1456.16
0.285714,1470.6
0.306122,1486.4
0.326531,1503.65
0.346939,1522.14
0.367347,1541.92
0.387755,1563.66
0.408163,1586.83
0.428571,1611.47
0.44898,1638.21
0.469388,1667.2
0.489796,1698.52
0.510204,1732.79
0.530612,1768.61
0.55102,1808.97
0.571429,1851.65
0.591837,1898.7
0.612245,1951.15
0.632653,2010.23
0.653061,2075.69
0.673469,2151.07
0.693878,2238.64
0.714286,2341.71
0.734694,2468.51
0.755102,2632.04
0.77551,2844.65
0.795918,3251.55
0.816327,3418.18
0.836735,4292.4
0.857143,3864.54
0.877551,1658.81
0.897959,971.789
0.918367,782.233
0.938776,438.299
0.959184,383.254
0.979592,325.017
1,272.473
